Date,LD12TRUU Index,SPTR Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,GC1 Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BXPP29 FIGI,BBG0016S3JL1 FIGI,BBG00CTZ9MW1 FIGI,BBG008FDQZL8 FIGI,BBG001DCTG63 FIGI,BBG000QYVKN2 FIGI,BBG000N7KBZ3 FIGI,BBG00HY28K89 FIGI,BBG00JGMWFM9 FIGI,BBG00RRGSJR4 FIGI,BBG00XXPB3L3 FIGI,BBG00Z9CCRH5 FIGI,BBG00G5JGQ66 FIGI,BBG01103B471 FIGI,BBG00XP21PQ0 FIGI,BBG000BT1XR0 FIGI,BBG012QSDSK6 FIGI,BBG01HN2K357 FIGI,BBG018CYVVW5 FIGI,BBG01LDX2Y62 FIGI,BBG01LFP7VX8 FIGI,BBG01LG5S725 FIGI,BBG01LGJPD98 FIGI,BBG01LGV6385 FIGI,BBG01LK3NLL8 FIGI,BBG01LKV4T03 FIGI,BBG01LM0NQT3 FIGI,BBG01LMWGVP4 FIGI,BBG01LNSPRZ0 FIGI,BBG01LPQN9T1 FIGI,BBG01LQ91TF3 FIGI,BBG01LQSBQD8 FIGI,BBG01LR3YNV4 FIGI,BBG01LS5MNX9 FIGI,BBG01LT0X3V3 FIGI,BBG01LTHJFN4 FIGI,BBG01LTX3S76 FIGI,BBG01LV5FTG9 FIGI,BBG01LW2WJ41 FIGI,BBG000FKMP26 FIGI,BBG000BDCQ25 FIGI,BBG000MQQ963 FIGI,BBG000BK2F42 FIGI,BBG000BK6MB5 FIGI,BBG000BPH459 FIGI,BBG000CGC1X8 FIGI,BBG000DY28W5 FIGI,BBG000BJGGV8 FIGI,BBG000KMVDV1 FIGI,BBG000H9G7X2 FIGI,BBG000BD53V2 FIGI,BBG002293PJ4 FIGI,BBG000HT5G06 FIGI,BBG000F9XKN7 FIGI,BBG001KFKQM7 FIGI,BBG004S641N5 FIGI,BBG002BC7WC5 FIGI,BBG000G7CDN9 FIGI,BBG005CHLM96 FIGI,BBG00B8NWRF5 FIGI,BBG000BLJWF3 FIGI,BBG000V78V75 FIGI,BBG000BVMGF2 FIGI,BBG000BNGTQ7 FIGI,BBG000C3J3C9 FIGI,BBG000BLNNH6 FIGI,BBG000BMTX31 FIGI,BBG000BJW241 FIGI,BBG00Q741Z16 FIGI,BBG00RP5HYS8 FIGI,BBG00VSYYVB8 FIGI,BBG000C6W444 FIGI,BBG000BCQ4P6 FIGI,BBG000CYSFS7 FIGI,BBG000BGYMH7 FIGI,BBG000CC53X1 FIGI,BBG000Q5ZRM7 FIGI,BBG000BRNGM2 FIGI,BBG000BS9489 FIGI,BBG000FKJRC5 FIGI,BBG000C221G9 FIGI,BBG000BMQCP6 FIGI,BBG000BJ5HK0 FIGI,BBG000BD2167 FIGI,BBG000CHSS88 FIGI,BBG000BVWZF9 FIGI,BBG000BCVMH9 FIGI,BBG000CQCCK6 FIGI,BBG000DW34S2 FIGI,BBG000CVRFS4 FIGI,BBG000BP30Y0 FIGI,BBG000BGKJ70 FIGI,BBG000C2VBB0 FIGI,BBG000G9W6L0 FIGI,BBG000BXMFC3 FIGI,BBG000BT2TP0 FIGI,BBG000PWTD92 FIGI,BBG000BWB7V4 FIGI,BBG000F1ZSQ2 FIGI,BBG000K1T9L0 FIGI,BBG000BLV2Q3 FIGI,BBG000QFJJW0 FIGI,BBG000H9LNX1 FIGI,BBG000CS0D96 FIGI,BBG000PQ4W72 FIGI,BBG000BFRRX8 FIGI,BBG000BJSBJ0 FIGI,BBG000CS7CT9 FIGI,BBG000C496P7 FIGI,BBG000BH3JF8 FIGI,BBG000BSJK37 FIGI,BBG000BMY992 FIGI,BBG000C8H633 FIGI,BBG00D0Y81M1 FIGI,BBG00FN64XT9 FIGI,BBG001D8R5D0 FIGI,BBG000BW3299 FIGI,BBG000JCPGZ1 FIGI,BBG000MM2P62 FIGI
10/19/2023,214.75,9231.729,2340.054,1702.702,2122.037,1920.18,1978.32,71.78,139.59,87.753128,1998.717321,22.61,1978.98,930.8,106.253,1108.56,105.656823,1216.55,713.52,703.32,544.27,1497.94,843.88,2951.79,480.13,206.44,229.91,297.76,54.73,121.23,1229.32,974.96,1172.39,953.09,941.1,3724.26,3242.76,2657.89,8780.81,31.69734,115.64616,26.00504,2.18955,13.35,15.83,11.94,14.75,68.6,30.32,7.1,12.74,14.12,18,2.745,0.833449799,19.33,42.95,10.01,85.65,84.16,88.89,92.67,85.53,84.49,88.35,82.17,83.55,88.84,89.57,83.24,94.64,90.01,88.14,83.5,94.89,82.24,90.31,80.97,92.55,17.76,67.09,51.42,106.95,331.32,111.28,315.99,85.3,13.94,60.66,124.72,231.18,161.53,2.87,42.28,120.62,24.5,110.21,26.62,30.73,105.65,50.58,124.74,30.71,53.32,138.01,44.04,157.36,3.11,49,15.89,35.475,176.93,27.4,410.72,89.94,115.64,110.1,74.22,138.81,63.04,82.46,165.06,58.53,396.45,377,71.29,173.2,145.92,103.88,130.91,20.45,141.32,38.16,411.19,58.99,89.82,237.69,387.87,96.44,33.39,35.4,24.04,418.48,93.96,158.84,52.39,20.79,11.78,207.3,15.26,44.5,29.19,76,20.58,92.16,210.33,66.78,312.81
10/20/2023,214.84,9115.842,2310.615,1680.792,2091.615,1899.823,1984.56,71.93,138.08,87.144345,2013.034489,22.41,1960.4,925.58,106.163,1105.4,106.236212,1196.393,710.82,691.1,535.85,1492.01,835.2,2901.99,473.96,205.32,227.26,294.62,54.26,119.69,1219.57,976.46,1172.66,953.48,941.8,3653.15,3196.72,2613.9,8780.81,29.81085,112.81236,25.44777,2.23179,13.42,15.76,11.31,14.62,68.61,30.02,6.96,12.59,14.08,19.45,2.51,0.819640381,18.07,42.75,10.14,84.9,83.2,87.89,92.19,84.87,83.74,87.5,80.97,82.79,88.21,88.79,82.41,93.86,88.91,87.16,82.81,93.82,81.05,89.63,79.89,90.88,17.86,66.92,50.4,106.08,326.67,108.63,310.79,85.17,14,60.9,124.11,232.45,155.79,2.68,42.39,122.19,22.71,109.31,26.87,30.59,105.7,50.53,123.19,31.1,52.93,137.16,43.17,155.03,2.97,48.28,15.31,35.225,173.87,26.73,409.75,88.87,115.81,108.78,73.94,137.3,62.21,81.57,166.96,57.31,393.03,367.71,71.17,169.62,144.59,100.43,129.67,20.14,137.75,38.48,406.4,59.6,89.06,232.38,384.41,96.11,33.23,35.6,24.04,415.51,88.38,156.84,51.96,21.29,11.5,205.83,15.38,44.13,28.49,76.7,20.33,91.81,211.34,65,308.65
10/23/2023,214.88,9100.485,2305.591,1665.885,2096.448,1884.578,1992.61,72.22,138.5,84.581858,2006.738997,22.12,1958.93,917.69,105.536,1105.36,106.721691,1198.953,708.88,679.91,532.04,1482.61,831.32,2914.17,468.88,203.59,228.9,292.2,53.61,119.1,1228.84,975.06,1174.96,952.3,941.96,3667.41,3192.46,2643.8,8780.81,30.29549,113.97216,25.56401,2.25368,13.63,14.84,11.25,14.43,68.61,29.81,6.74,12.5,13.97,18.89,2.32,0.821394219,17.975,41.38,10.48,84.38,82.68,88,91.13,84.45,83.12,87,80.52,81.82,87.91,88.62,81.88,93.92,88.73,87.14,82.34,93.54,80.85,89.44,79.3,89.3,17.5,65.46,49.58,106.69,329.32,108.66,301.9,84.17,13.63,59.97,122.25,233.06,154.19,2.42,42.56,118.18,22.76,108.4,26.07,29.36,104.24,50.47,121.83,29.56,52.2,136.38,42.04,154.34,2.8,48.5,15.23,35.07,171.27,26.02,412.7,88.51,117.43,107.79,75.58,136.97,62.31,80.5,164.89,56.81,387.66,366.78,70.53,170.21,144.645,101.95,130.89,19.74,136.1,38,408.88,58.97,87.99,232.54,383.67,95.66,33.02,35.91,23.99,411.73,88.3,155.33,51.52,21.18,11.19,204.05,14.95,43.32,28.17,75.62,19.5,89.65,207.76,63.77,314.01
10/24/2023,214.91,9166.797,2322.85,1679.502,2114.587,1896.292,1999.4,72.59,139.86,82.850448,2005.418974,21.78,1962.41,920.57,106.27,1108.29,106.596413,1211.393,715.66,670.27,535.62,1486.89,837.28,2934.84,474.16,206.01,232.07,299.72,53.82,122.68,1235.51,974.15,1172.64,953.42,943.92,3683.43,3206.17,2682.97,8780.81,30.01963,115.00709,25.18647,2.17394,14.41,14.93,11.75,14.96,68.23,29.7,6.79,11.87,14.2,18.31,2.34,0.829916775,19,40.71,10,84.78,82.63,87.82,91.66,84.31,83.54,87.1,80.48,82.03,87.96,88.38,82.25,93.31,88.43,86.88,82.66,93.47,81.09,89.77,79.7,90.78,17.78,67.09,50.5,113.62,330.53,109.39,303.71,85.11,13.75,62.35,122.14,231.72,157.26,2.45,43.76,120.16,21.85,108.19,26.59,30.09,105.1,50.79,124.29,28.84,53.01,137.79,42.29,155.62,2.77,48.15,15.7,36.29,173.07,25.88,416.42,88.76,119.47,108.67,74.49,138.02,59.47,80.51,162.3,57.48,385.9,374.16,69.45,168.31,149.66,102.2,131,20.1,139.66,37.64,406.35,59.28,88.21,230,386.91,96.7,33.78,35.8,24.02,409.27,86.76,155.44,55.12,22.22,11.15,196.84,15.53,43.61,28.16,75.97,19.89,89.44,205.44,62.84,312.55
10/25/2023,214.94,9035.397,2287.637,1651.428,2071.073,1879.099,1984.88,72.2,137.74,84.48292,2014.659132,21.98,1964.07,920.78,106.528,1103.37,105.907381,1182.293,717.99,669.21,534.02,1473.55,826.65,2900.01,468.75,201.75,218.4,301.18,53.82,118.32,1216.19,974.01,1175.89,954.43,944.06,3710.68,3164.44,2573.16,8780.81,29.65327,115.23205,24.0264,2.20275,14.32,14.45,11.35,14.73,67.66,29.03,6.7,11.54,13.23,18.75,2.24,0.809980571,18.96,40.68,10.28,84.27,82.62,87.07,93.05,84.41,82.82,85.82,79.04,80.29,86.78,87.2,81.51,92.16,86.92,85.88,82.07,91.45,79.83,89.31,78.57,87.79,17.95,65.5,48.85,111.2,340.67,104.78,290.07,84.16,13.01,61.58,120.65,226.23,151.95,2.47,43.97,120.09,20.86,104.97,25.51,29.74,102.97,50.06,125.19,28.12,52.4,137.08,40.98,152.11,2.61,47.04,15.16,37.31,168.33,25.76,410.34,86.86,116.96,108.35,74.39,134.55,57.38,79.41,159.62,57.68,371.01,366.64,69.74,175.04,141.37,101.36,126.39,19.69,137.97,36.94,399.15,57.04,86.1,231.31,386.31,95.04,33.1,35.4,23.87,410.22,85.12,154.24,56.46,22.15,10.94,192.65,15.19,44.29,28.12,74.8,19.47,87.76,205.22,61.44,299.53
10/26/2023,214.97,8928.63,2262.553,1657.003,2032.304,1878.069,1997.76,72.45,135.5,82.326078,2017.806878,21.8,1942.89,910.91,106.602,1102.48,106.580778,1163.811,713.48,663.88,532.86,1459.17,822.99,2837.05,472.11,206.09,212.77,303.77,52.73,120.65,1208.17,976.67,1174.33,954.43,942.25,3625.39,3091.34,2527.12,8780.81,29.76664,111.86029,23.92189,1.79872,14.37,14.44,10.86,14.45,67.86,29.25,6.71,11.54,13.35,18.62,2.22,0.797318683,18.62,40.48,10.42,83.95,83.02,83.56,92.35,84.72,82.4,83.88,79.55,81.34,84.62,84.91,81.24,87.78,84.15,81.81,81.76,87.76,80.19,87.49,78.25,88.4,17.72,66.18,48.22,108.8,327.89,105.62,291.53,85.19,12.81,59.85,121.23,215.48,152.17,2.52,43.66,119.41,21.26,104.18,23.63,29.6,107.67,51.74,125.62,28.69,51.37,143.76,42.19,147.65,2.49,46.4,15.16,37.41,170.85,25.99,397.86,89.86,120.93,108.76,74.28,134.23,58.36,77.37,159.11,57.73,369.79,365.28,69.8,177.22,138.74,100.52,127.51,19.85,135.85,36.51,403.77,57.79,87.29,199.05,364.59,95.35,32.29,36.22,23.57,410.92,83.23,152.1,57.57,22.34,10.9,193.68,15.12,44.77,27.7,75.83,19.66,88.69,202.24,60.11,288.35
10/27/2023,215.07,8885.941,2250.707,1636.938,2036.336,1851.631,1998.02,72.36,135.38,84.631327,2019.228441,22.11,1945.35,919.78,106.559,1100.61,106.659052,1183.569,703.8,648.58,522.93,1434.27,815.8,2853.48,471.83,202.79,212.97,298.27,52.12,117.63,1229.1,975.1,1173.21,955.01,942.28,3634.79,3112.58,2551.78,8780.81,30.81861,112.35254,25.2722,1.76588,14.41,15.09,9.78,14.31,66.97,29.14,6.62,11.39,13.08,18.52,2.19,0.810854749,17.26,40.25,10.39,83.18,82.72,83.34,90.85,84.2,81.57,83.43,80.15,80.06,83.32,84.06,80.47,86,83.09,80.49,80.99,86.51,80.67,86.44,78.09,87.83,17.91,64.12,47.16,106.35,329.81,106.46,270.68,84,12.6,58.72,119.47,213.13,152.21,2.34,43.46,116.43,20.69,105.37,23.98,29.07,108.04,50.23,123.3,28.29,51.56,142.52,42.39,147.75,2.49,46.5,15.26,37.82,170.54,25.27,399.03,86.33,122.35,106.12,73.99,124.53,57.68,74.7,158.31,57.18,368.46,363.6,69.55,176.94,138.04,99.28,126.7,19.45,136.06,35.04,399.02,58.71,85.83,188.8,364.08,97.3,31.73,35.16,25.61,404.59,82.2,151.02,56.24,21.81,10.7,187.88,14.82,44.43,27.48,75.31,19.55,88.17,201.72,60.41,296.73
10/30/2023,215.1,8993.463,2277.143,1647.29,2063.437,1868.986,1994.02,72.38,136.85,81.435638,2026.402083,21.72,1951.96,921.9,106.12,1102.3,106.455499,1198.529,714.73,650.56,531.85,1442.11,825.79,2887.42,476.48,203.41,217.36,300.29,52.83,117.69,1236.35,975.49,1172.13,954.55,942.07,3705.63,3146.03,2553.92,8780.81,31.83396,111.87559,26.07123,1.80032,14.53,16.72,10.01,14.38,68.57,29.3,6.55,11.5,13.44,17.32,2.09,0.82110374,17.28,41.49,10.37,83.47,82.82,83.67,91.98,84.27,82.33,82.21,77.19,78.58,82.88,81.99,80.73,85.96,80.42,80.6,81.25,83.2,78.02,86.05,77.66,86.57,18.08,65.19,48.41,109.81,337.31,107.83,269.37,85.38,12.45,59.61,120.84,215.68,151.05,2.28,43.35,118.8,20.98,106.97,24.12,29.16,109.72,50.79,125.47,29.18,51.57,142.63,42.73,153,2.46,47.37,15.48,37.44,172.63,25.21,405.1,88.04,122.08,106.44,74.52,127.97,58.71,73.89,159.24,56.82,379.14,367.77,71.03,178.33,126.265,101.47,129.49,19.81,139.4,35.02,410.95,59.06,86.74,193.02,372.42,95.32,32.36,35.87,25.53,397.06,82.24,152.38,57.2,22,11,185.1,15.26,44.95,27.16,75.38,19.67,89.27,205.8,60.21,302.66
10/31/2023,215.13,9052.312,2292.376,1662.282,2072.722,1886.66,1992.08,72.57,137.43,80.159342,2014.984879,21.63,1947.91,915.2,106.663,1101.42,106.408495,1207.028,717.39,652.01,537.67,1451.16,832.11,2903.54,478.64,207.55,217.76,302.87,53.68,119.66,1238.4,973.81,1171.07,956.06,941.22,3731.03,3164.57,2561.77,8780.81,32.05562,113.08672,25.86645,1.76303,13.27,16.46,10.4,14.48,69.07,29.56,6.56,10.5,13.33,17.88,2.065,0.826926344,17.32,41.76,10.02,84.07,83.54,83.67,92.92,85.38,82.9,82.19,77.37,79.7,83,81.69,81.2,85.52,80.02,80.33,81.74,82.47,77.86,86.38,77.62,87.26,18.09,66.23,49.11,108.63,338.11,108.99,275.28,86.72,12.61,60.82,124.7,217.96,152.95,2.38,42.02,121.03,20.6,106.83,24.43,29.87,111.24,51.44,128.13,29.65,52.13,144.64,41.61,153.91,2.54,47.66,16.06,37.71,174.07,25.58,408.94,87.73,124.36,107.66,74.91,128.87,58.12,74.7,161.97,57.28,376.66,372.9,70.97,178.83,127.5,102.44,130.18,19.95,140.42,34.375,406.27,58.63,85.58,196.91,376.35,96.6,32.79,35.81,25.72,402.43,84.07,153.67,58.3,22.55,10.88,192.02,15.4,45.37,27.31,76.63,20.17,93.54,207.61,61.69,301.27
11/1/2023,215.17,9147.447,2315.29,1669.703,2102.4,1895.102,2011.47,72.87,139.56,79.585503,2008.114349,21.59,1968.55,915.97,106.884,1098.69,107.097527,1224.347,716.98,649.85,541.07,1453.86,834.83,2963.95,479.1,208.61,221.76,306.19,53.52,120.75,1253.54,973.26,1170.09,959.18,942.75,3800.31,3216.45,2638.65,8780.81,32.48128,114.90425,26.40071,1.8507,13.22,17.12,10.02,14.69,69.56,29.66,6.6,10.6,13.44,17.58,2.12,0.838791469,16.62,42.46,10.04,84.37,83.49,83.88,92.67,85.19,83.29,82.57,77.47,80.24,83.34,82.12,81.59,85.48,80.49,80.58,82.13,82.95,78.11,86.55,78.14,84.6,18.16,67.6,49.28,107.25,346.07,110.89,277.5,85.03,12.4,62.13,126.53,213.37,151.95,2.38,40.57,118.58,20.46,108.19,24.02,30.65,113.49,52.06,129.75,29.71,52.19,145.4,41.6,158.68,2.51,49.66,15.36,38.06,173.87,25.17,439.17,89,126.47,108.67,74.48,104.51,58.92,76.05,162.31,56.85,390.65,370.7,71.66,178.89,127.5,104,132.01,20.19,138.89,34.03,409.48,55.68,85.93,198.72,377.82,96.51,32.3,35.74,26.22,415.42,96.13,147.34,58.43,22.37,10.8,190,15.58,45.39,27.11,75.8,20.29,94.48,207.56,60.91,311.85
11/2/2023,215.2,9320.564,2359.772,1714.211,2141.172,1934.721,2023.84,73.69,142.13,81.584045,2014.176581,21.87,2006.05,930.62,106.124,1106.89,107.72392,1253.7,725.98,670.03,554.06,1476.63,851.96,3014.77,488.32,215.06,223.78,311.97,54.19,128.15,1255.85,975.12,1168.21,960.73,943.62,3841.78,3278.1,2704.67,8780.81,36.50113,118.51493,27.3671,1.8507,13.91,17.75,10.76,15.53,65.14,31.46,6.82,11.05,13.82,18.69,2.35,0.858901001,17.26,44.14,9.97,85.87,85.36,85.27,92.97,86.86,84.84,84.02,79.55,82.8,84.78,83.35,83.12,86.91,82.17,82.25,83.5,84.52,79.21,87.57,79.34,88.27,18.53,68.26,51.36,107.78,348.32,117.36,281.19,86.44,13.32,63.31,130.29,225.02,152.72,2.55,41.18,126.26,22.87,107.17,24.01,31.83,116.46,53.88,131.36,30.67,52.75,147.01,43.81,161.42,2.89,49.97,16.13,39.31,176.21,26.31,440.74,92,130.24,111.38,76.6,114.38,60.24,76.99,166.92,64.1,388.83,405.75,73.39,182.26,128.03,102.13,136.92,21.23,146.32,34.075,432.95,55.71,88.03,200.13,382.69,98.83,33.78,38.6,27.05,436.25,99.36,155.04,59.91,23.61,11.92,192.98,15.73,45.4,28.02,76.18,22.31,94.31,211.39,63.22,310.87
11/3/2023,215.3,9408.558,2384.636,1760.705,2163.871,1958.468,2037.88,74.41,143.75,79.654759,2019.935702,21.67,2031.06,948.26,105.021,1110.83,108.600869,1268.856,726.66,663.24,561.39,1484.19,858.95,3048.66,495.88,220.12,226.89,313.83,54.19,132.77,1269.88,978.06,1163.08,962.36,941.74,3885.22,3274.17,2775.58,8780.81,37.118,117.01056,28.39937,1.92134,14.15,17.56,10.8,15.86,67.66,32.33,7.06,11.14,14.71,19.58,2.49,0.86928427,19.01,45.64,10.47,87.02,86.31,87.61,93.25,88.01,86.13,86.16,81.67,84.15,86.89,85.5,84.47,88.97,84.11,83.97,84.76,86.53,80.54,88.37,80.68,91.75,17.51,71.46,51.96,108.92,352.8,119.52,287.88,87.54,12.89,65.5,131.44,240.13,170,2.72,41.64,132.46,26.14,112.66,27.26,32.05,119.54,55.6,131.73,32.59,53.01,147.9,45.18,165.08,3.08,50.53,16.7,39.67,181.24,27.93,442.88,94.48,132.93,111.49,77.65,110.96,61.64,78.13,170.55,64.28,392.34,416.25,74.32,188.52,131.11,104.66,141.4,21.71,147.51,35.575,451.51,59.49,90.41,202.25,386.05,102,34.7,39.94,28.19,443.35,104.92,154.6,59.38,24.51,13.76,197.87,15.88,45.37,27.46,77.6,22.3,96.93,212.13,62.46,314.6
11/6/2023,215.33,9425.344,2386.163,1737.939,2174.094,1947.627,2028.84,74.11,144.5,79.961466,2009.225759,21.66,2039.5,968.91,105.215,1106.19,107.833563,1271.197,727.93,655.32,559.22,1494.01,856.73,3072.54,493.33,217.01,227.26,312.95,54.97,127.2,1270.4,976.77,1166.15,960.38,942.37,3911.46,3313.41,2788.56,8780.81,37.69473,117.74189,27.54858,1.84086,13.39,16.96,10.09,16.1,67.95,32.56,6.94,10.68,14.22,19.53,2.29,0.870888072,18.77,45.76,10.46,86.74,85.76,87.59,92.96,87.44,85.88,85.91,80.98,83.23,86.74,85.36,84.14,88.87,83.66,83.92,84.44,86.07,79.55,87.95,80.08,89.84,17.23,69.88,51.72,111.78,356.53,119.93,288.86,87.42,12.43,66.27,130.83,232.99,170.46,2.58,40.69,132.27,23.4,111.81,28.15,31.39,118.85,54.47,130.52,31.5,53.29,148.97,44.59,164.87,2.82,50.27,16.75,39.12,179.11,26.8,441.72,92.03,129.49,110.7,77.06,112.67,60.99,76.74,168.96,64.99,394.04,412.72,74.32,185.82,129.27,103.87,138.97,21.34,148.66,36.04,438.54,56.5,86.69,198.76,386.16,101.76,34.35,39.22,27.74,430.06,102.47,154.39,59.04,24.77,12.69,195.52,15.75,45.16,26.61,77.26,22.11,96.16,213.1,60.33,315.8
11/7/2023,215.36,9452.283,2394.013,1733.151,2194.595,1938.92,2038.72,74.12,144.71,76.548115,1993.969141,21.05,2018.65,960.66,105.542,1107.94,108.365947,1286.301,729.45,640.68,558.52,1494.7,854.53,3105.82,484.1,215.11,228.51,310.66,55.43,128.04,1282.35,978.24,1165.28,958,940.77,3960,3350.78,2810.14,8780.81,37.51905,115.64782,27.50395,1.87878,13.51,17.5,9.93,15.85,67.13,32.34,6.9,10.71,14.16,18.81,2.3,0.881235716,18.23,46.27,10.46,86.78,85.74,87.63,93.2,87.67,85.87,86.07,80.98,83.53,87.26,85.97,84.09,89.23,83.96,83.87,84.57,86.56,80.12,88.22,79.66,87.54,16.85,71.52,51.1,111.8,360.53,120.72,302.82,87.07,12.62,67.81,130.02,236.15,172.18,2.59,40.69,131.15,22.85,111.95,28.43,31.05,117.26,54.13,129.66,31.54,53.13,148.83,44.07,164.55,2.83,50.45,16.63,38.71,177.25,27.03,444.32,92.21,127.98,109.86,76.66,115.53,61.35,76.7,169.31,63.31,396.36,411.62,73.49,182.8,129.43,106.72,139.61,21.39,149.25,35.06,440.36,56.89,87.54,195.71,388.87,102.99,33.98,38.65,27.39,426.52,103.79,154.71,58.46,24.35,12.84,198.25,15.84,45.11,25.53,76.54,21.8,96.77,211.41,57.7,318.82
11/8/2023,215.4,9462.252,2395.413,1714.068,2201.648,1931.61,2045.43,74.16,145.32,74.529785,1978.106301,20.77,2018.21,957.91,105.593,1106.46,108.5695,1283.036,726.37,632.87,558.88,1492.6,856.86,3125.63,485.34,216.35,228.77,308.38,55.04,125.23,1291.59,978.37,1168.89,956.1,940.37,3990.67,3366.5,2827.5,8780.81,37.59235,126.44124,27.62664,1.88559,13.58,18.05,10.03,15.76,67.96,32.47,7.13,10.8,14.18,18.08,2.71,0.878998887,18.5,44,10.7,86.77,86.49,86.78,92.34,88.19,85.99,85.52,80.81,86.74,87.55,85.47,84.14,89.24,84.05,84.21,84.48,86.56,80.79,87.94,79.39,86.73,17.06,69.43,53,113.85,363.2,120.06,305.14,86.31,13.1,67.92,130.83,235.58,167.43,2.49,40.15,130.62,23.1,110.69,27.9,30.56,117.05,54.46,129.28,31.6,53,148.03,44.07,166.08,2.74,50.95,16.21,37.81,178.63,26.43,451.86,91.63,128.45,109.27,75.67,116.6,61.39,76.36,169.65,64.22,390.15,415.69,73.79,185.78,130.32,105.26,138.34,21.57,149.63,35.55,436.56,56.28,87.31,194.91,389.7,102.71,33.93,38.04,27.16,420.19,103.78,155.69,57.5,23.88,11.82,196.82,15.65,43.87,24.85,76.55,21.8,96.81,212,55.44,319.78
11/9/2023,215.43,9387.587,2375.083,1687.239,2181.368,1915.357,2029.58,73.7,144.48,74.93543,1990.230765,20.67,2036.08,956.25,105.91,1101.87,107.770924,1259.719,723.45,631.14,556.59,1461.25,854.76,3113,481.23,213.09,228.08,304.11,54.65,120.78,1300.5,978.04,1171.18,954.7,939.74,3961.91,3353.96,2829.57,8780.81,35.67175,127.042,28.28261,1.86484,12,16.97,10.87,15.51,67.94,31.87,6.77,10.6,14,18.42,2.68,0.863024576,17.74,43.62,10.36,86.22,85.66,85.11,92.14,87.48,85.38,84.03,79.89,85.53,85.84,83.66,83.51,86.86,81.95,82.04,83.91,84.2,79.86,86.9,78.78,85.32,17.14,66.59,51.78,113.09,360.69,120.1,306.78,86.36,12.86,66.75,132.18,228.5,167.98,2.46,40.79,130.76,22.27,111.05,27.68,30.21,114.39,53.12,128.99,30.77,52,146.62,43.02,165.12,2.69,50.43,16.04,37.71,177.84,26.28,451.05,91.16,127.61,111.29,74.98,115.32,60.7,76.63,169.28,62.65,385.6,413.28,72.8,182.41,124.61,105.9,137.06,21.38,148.75,34.955,437.48,54.12,84.21,197.33,387.96,101.71,33.46,37.14,26.96,410.32,102.84,155.53,54.72,22.47,12.13,195.52,15.63,43.89,24.8,72.84,21.54,96.82,210.23,55.42,320.55
11/10/2023,215.52,9535.633,2411.292,1705.325,2223.185,1934.759,2031.96,74.06,147.01,76.350239,1957.797824,20.87,2011.9,948.32,105.861,1101.12,107.66128,1280.591,728.23,637.88,562.95,1469.99,866.21,3193.75,486.8,215.43,231.9,305.68,54.82,119.62,1316.37,978.9,1171.89,956.23,938.5,4056.28,3420.78,2932.81,8780.81,37.17596,123.26727,27.85083,1.79652,12.22,16.71,10.54,15.8,69.3,32.3,6.95,10.98,14.03,19.57,2.52,0.877323835,17.15,42.91,10.58,87.22,86.09,85.55,92.91,87.94,86.45,85.11,81.36,86.01,86.36,84.61,84.57,87.52,83.03,82.79,84.87,85.34,80.96,87.6,79.86,89.45,17.21,66.95,52.41,115.27,369.67,124.21,304.04,87.4,13.06,66.97,135.06,233.52,171.72,3.07,40.95,130.71,21.67,113.18,28,30.38,114.72,53.62,130.32,31.04,52.59,149.02,44.91,167.79,2.71,51.5,16.26,38.29,180.09,25.99,453.87,92.85,128.75,111.41,75.74,114.75,61.4,76.55,175.54,63.34,392.63,418.7,70.68,186.34,131.31,107.99,138.54,21.35,151.61,35.535,456.53,55.85,85.59,201.76,394.38,102.82,33.3,37.63,27.01,411.53,103.55,161.27,55.14,21.77,12.1,197,15.64,43.89,25.09,72.45,21.86,98.46,211.49,56.47,328.77
