Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBJQV0 FIGI,BBG011WXCRR6 FIGI,BBG000H4FSM0 FIGI,BBG001M8HHB7 FIGI,BBG000N9MNX3 FIGI,BBG0024QY1Y6 FIGI,BBG000JW9B77 FIGI,BBG00BLYKS03 FIGI,BBG00KHY5S69 FIGI,BBG00LPWLFD4 FIGI,BBG000Q8RVM1 FIGI,BBG000BLZRJ2 FIGI,BBG000KKFC45 FIGI,BBG000BNGBW9 FIGI,BBG000BB6WG8 FIGI,BBG000D25424 FIGI,BBG00YC53854 FIGI
9/8/2023,213.45,4457.49,2443.117,1851.545,2205,2024.716,2060.85,74.62,145.88,85.336675,1919.08,22.25,2074.02,973.86,105.09,1128.12,109.806849,1330.463,753.62,700.97,569,1535.49,890.79,3054.92,513.26,229.25,228.39,318.83,58.21,147.97,1248.7,985.31,1159.11,961.44,934,3826.9,3320.79,2817.69,8780.81,455.72,4.21,4457.49,15.67,248.5,14.24,13.84,168.09,857.55,6.24,26.88,84.92,15280.23,4.04,78.81,3.95,14.67
9/11/2023,213.55,4487.46,2459.628,1855.142,2227.613,2029.345,2057.83,74.75,146.72,85.122138,1922.3,22.4,2088.2,977.5,104.569,1128.92,109.681535,1367.309,759.88,691.75,571.1,1545.94,890.73,3068.78,515.4,229.3,231.06,319.9,58.05,148.14,1254.72,984.35,1158.6,960.24,933.74,3858.13,3337.78,2812.57,8780.81,451.78,4.18,4487.46,15.45,273.58,13.77,13.8,172.29,859.14,6.48,27.24,83.51,15461.87,4.07,78.74,3.94,14.98
9/12/2023,213.58,4461.9,2446.393,1855.32,2203.241,2032.456,2059.5,74.63,145.35,86.633644,1913.67,22.52,2083.17,975.72,104.711,1126.38,109.79111,1355.072,754.5,707.71,575.94,1543.35,887.43,3015.2,514.14,229.22,228.61,320.31,57.77,149.56,1242.11,985.02,1157.02,959.41,933.34,3761.29,3287.05,2789.78,8780.81,448.7,4.23,4461.9,15.49,267.48,13.87,14.23,169.68,844.52,6.43,27.3,85.55,15289.74,4.05,79.7,3.97,14.7
9/13/2023,213.61,4467.44,2447.538,1840.84,2209.154,2026.483,2062.37,74.83,145.45,86.321591,1908.12,22.6,2079.85,974.56,104.766,1125.01,109.916424,1367.222,756.43,702.32,575.36,1543.72,881.52,3024.55,511.09,226.86,229.52,324.17,57.77,146.42,1243.04,984.36,1159.2,960.04,933.07,3796.48,3253.91,2814.92,8780.81,454.85,4.2,4467.44,15.38,271.3,13.49,13.48,168.47,852.93,6.46,27.07,87.25,15348.53,4.01,79.64,3.96,14.5
9/14/2023,213.64,4505.1,2467.813,1866.632,2223.832,2048.304,2059,74.92,146.64,87.920861,1910.79,22.89,2099.61,982.11,105.405,1126.82,109.634517,1379.214,762.61,711.19,580.37,1547.62,890.21,3045.82,518.25,230.74,232.23,328.95,57.61,149.02,1245.48,986.73,1158.87,961.21,932.93,3822.81,3280.15,2831.74,8780.81,455.81,4.25,4505.1,15.77,276.04,12.87,12.82,170.73,871.64,6.65,27.3,89.07,15473.89,4.02,80.65,4.01,15
9/15/2023,213.67,4450.32,2438.639,1847.033,2189.426,2032.77,2054.1,74.64,143.99,88.515712,1923.91,22.81,2108.22,984.99,105.322,1125.8,109.446545,1353.311,756.39,701.84,577.18,1536.19,885.46,2986.56,512.61,229.57,229.65,327.33,57.69,146.82,1239.22,985.53,1157.53,961.4,935.09,3736.85,3263.67,2742.43,8780.81,439,4.19,4450.32,15.98,274.39,13.62,13.79,165.45,851.68,6.98,27.18,88.41,15202.4,3.93,79.35,4.09,14.66
9/18/2023,213.77,4453.53,2439.463,1834.301,2190.863,2031.084,2057.23,74.69,144.29,89.208079,1933.84,22.8,2093.63,976.17,105.202,1122.68,109.477824,1339.683,757.03,706.64,579,1533.43,886.46,3000.66,510.41,227.7,230.26,327.16,56.99,145.1,1239.63,984.49,1158.52,960.57,934.42,3731.5,3310.37,2750.55,8780.81,439.66,4.12,4453.53,16.15,265.28,13.475,14,166.97,850,6.57,27.05,88.71,15225.37,3.95,79.19,4.11,13.37
9/19/2023,213.8,4443.95,2433.818,1826.527,2186.092,2025.639,2051.06,74.46,144.11,88.935033,1931.36,22.84,2094.64,974.5,105.133,1120.65,109.10188,1331.012,755.14,700.75,578.36,1534.89,882.34,2998.35,509.91,226.43,230.28,325.37,57.09,145,1239.32,983.86,1160.11,961.25,934.89,3732.85,3326.08,2725.31,8780.81,435.2,4.07,4443.95,16.28,266.5,13.36,14.11,165.5,849.2,6.31,26.98,88.51,15191.23,4,79.1,4.11,13.17
9/20/2023,213.83,4402.2,2411.794,1810.102,2156.914,2017.03,2049.92,74.4,142.65,88.037881,1930.3,22.58,2105.79,970.87,105.328,1117.01,109.462185,1316.468,756.31,694.06,574.53,1535.17,878.91,2945.21,504.66,226.72,225.93,325.71,56.78,141.64,1225.7,984.71,1161.6,958.02,935.44,3675.2,3268.26,2666.06,8780.81,422.39,4.18,4402.2,16.15,262.59,14.11,15.14,163.89,830.57,6.1,26.79,87.14,14969.92,3.96,79.38,4.39,12.46
9/21/2023,213.86,4330,2370.855,1781.826,2116.505,1987.019,2036.24,73.87,140.11,88.008424,1920.02,22.53,2070.88,956.25,105.363,1114.62,108.663509,1278.565,746.41,684.42,565.24,1521.02,864.62,2900.48,494.34,218.83,222.44,322.19,56.14,137.84,1216.12,984.68,1162.11,959.59,935.42,3626.84,3228.75,2606.87,8780.81,410.17,4.07,4330,15.88,255.7,15.79,17.54,162.53,808.36,5.98,26.21,84.88,14694.24,3.87,78.88,4.36,12.31
9/22/2023,213.89,4320.06,2365.707,1776.503,2115.239,1979.084,2043.73,74,140.41,88.401187,1925.23,22.58,2064.71,964.24,105.583,1113.46,108.929701,1267.4,742.89,685.48,561.05,1518.09,861.67,2908.04,493.72,217.26,222.24,321.67,56.06,136.19,1216.02,984.83,1162.85,958.85,935.57,3612.73,3243.42,2634.56,8780.81,416.1,4.05,4320.06,16.07,244.88,15.82,17.2,162.57,829.08,5.63,27.14,83.29,14701.1,3.89,76.98,4.35,11.83
9/25/2023,213.99,4337.44,2375.072,1784.24,2125.377,1985.18,2029.53,73.9,140.88,88.057519,1915.92,22.5,2043.33,957.41,105.998,1113.27,108.412952,1275.842,739.72,694.25,561.9,1526.27,865.64,2921.63,497.67,216.89,223.09,321.04,56.16,135.9,1216.63,984.32,1164.48,959.22,934.65,3615.81,3260.79,2660.55,8780.81,422.22,4.1,4337.44,15.9,246.99,15.84,16.9,159.92,833.89,5.31,26.72,83.03,14768.9,3.83,77.3,4.27,11.8
9/26/2023,214.02,4273.53,2340.42,1761.609,2092.091,1958.991,2027.5,73.58,138.94,88.754674,1900.65,22.53,2031.73,947.18,106.231,1112.62,108.350312,1249.977,733.06,690.76,554.36,1513.1,852.5,2869.64,490.44,213.03,220.09,311.26,55.51,134.35,1208.43,982.44,1164.47,962.09,935.21,3553.71,3189.03,2624.37,8780.81,419.11,4.18,4273.53,15.67,244.12,18.04,18.94,160.48,816.19,5.82,26.35,82.17,14545.83,3.73,76.07,4.15,11.73
9/27/2023,214.05,4274.51,2342.606,1778.903,2095.716,1961.026,2019.73,73.48,139.21,91.985152,1875.12,22.83,2019.39,948.25,106.666,1113.75,107.817828,1245.242,727.42,708.08,553.24,1505.61,859,2874.46,490.52,211.27,221.27,305.25,55.82,136.61,1211.89,982.63,1162.41,965.07,934.39,3563,3170.51,2648.85,8780.81,424.68,4.25,4274.51,16.07,240.5,16.92,18.22,163.04,816.81,6.03,26.41,81.65,14580.16,3.7,76.36,4.01,12.42
9/28/2023,214.08,4299.7,2357.208,1794.312,2111.598,1970.866,2025.17,73.83,140.34,90.050793,1864.87,22.74,2024.37,944.08,106.224,1115.42,108.099755,1257.299,729.21,708.16,557.08,1512.8,862.66,2894.2,495.65,213.07,223.84,298.58,56.64,138.86,1220.39,982.74,1164.12,966.85,933.74,3571.02,3184.62,2693.63,8780.81,430.89,4.27,4299.7,16.59,246.38,15.72,17.34,165.25,832,6.4,26.26,82.19,14702.77,3.72,76.04,3.95,12.71
9/29/2023,214.14,4288.05,2351.354,1785.102,2110.242,1961.367,2024.02,73.72,139.7,89.147437,1848.63,22.51,2031.26,952.78,106.174,1116.91,108.303308,1263.996,727.36,694.19,552.16,1501.22,857.57,2905.56,494.54,213.82,222.21,299.2,56.52,139.05,1229.13,982.44,1161.65,965.88,935.03,3587.61,3191.12,2707.27,8780.81,434.99,3.9,4288.05,16.58,250.22,16.21,17.52,167.38,830.58,6.42,26.53,81.67,14715.24,3.74,75.42,3.84,12.55
10/2/2023,214.21,4288.39,2349.285,1756.817,2126.084,1938.047,2010.12,72.89,139.76,87.213078,1828.03,22.25,2001,951.49,106.904,1114.23,107.567271,1267.5988,722.67,680.95,547.53,1499.6,849.73,2944.16,488.08,210.08,225.47,285.09,55.66,134.2,1245.05,980.4,1163.67,964.97,934.62,3637.52,3230.9,2743.24,8780.81,447.82,3.5,4288.39,16.5,251.6,16.26,17.61,169.54,834.95,6.62,26.37,80.41,14837.57,3.72,74.2,3.55,11.81
10/3/2023,214.24,4229.45,2315.301,1727.153,2087.979,1917.087,1994.1,72.15,137.55,87.615661,1823.02,22.23,1975.1,939.16,107,1109.52,106.878239,1234.724,717.62,680.8,538.38,1485.96,843.45,2890.63,486.63,206.09,222.32,288.42,54.7,129.66,1230.31,977.69,1167.16,963.93,935.58,3553.56,3204.25,2681.76,8780.81,435.17,2.74,4229.45,15.77,246.53,18.53,19.78,162.03,814.83,6.78,25.75,78.02,14565.62,3.67,73.81,3.52,10.3
10/4/2023,214.27,4263.75,2334.149,1729.013,2115.169,1920.651,2007.22,72.52,138.67,82.696301,1821.36,21.49,1962.93,927.86,106.799,1109.62,107.348084,1259.1003,722.87,657.91,542.83,1492.7,846.68,2926.8,492.44,208.42,225.17,288.17,54.66,129.66,1247.63,975.86,1169.37,963.89,935.1,3614.12,3224.71,2716.43,8780.81,440.41,2.34,4263.75,16.01,261.16,17.12,18.58,164.05,823.81,6.32,25.53,79.09,14776.25,3.62,73.47,3.44,10.26
10/5/2023,214.3,4258.19,2330.895,1731.51,2114.763,1915.948,2008.02,72.59,138.45,80.820857,1820.3,21.23,1983.21,930.23,106.332,1108.63,107.551636,1251.9535,707.91,654.09,544.91,1500.08,841.3,2934.14,486.23,209.82,224.89,286.59,55.44,129.65,1251.53,974,1170.14,964.98,934.65,3616.99,3239.38,2723.8,8780.81,446.88,2.49,4258.19,15.88,260.05,16.8,18.49,165.29,823.86,6.05,25.69,79.15,14723.22,3.54,73.13,3.41,9.97
10/6/2023,214.33,4308.5,2359.191,1745.558,2149.359,1929.13,2000.31,72.69,140.51,81.292172,1833.01,21.34,1993.63,937.34,106.044,1110.69,107.081892,1260.715,704.51,656.79,549.36,1515.28,852.5,2991.1,490.89,210.54,228.99,290.51,55.35,130.77,1262.56,973.46,1170.11,963.8,934.2,3699.61,3283.54,2781.14,8780.81,457.62,2.34,4308.5,15.97,260.53,16.46,17.45,176.69,845.26,6.17,26.23,80.33,14973.24,3.56,72.86,3.52,10.33
10/9/2023,214.33,4335.66,2374.234,1755.994,2159.884,1944.631,2000.31,73.23,141.34,84.817223,1861.41,21.86,1993.7,935.42,106.083,1109.6,108.08412,1262.976,704.98,680.01,549.55,1520.7,866.19,3003.98,491.61,213.27,231.17,293.44,55.73,130.88,1258.61,973.3,1171.57,963.51,936.03,3723.78,3310.58,2770.73,8780.81,452.73,2.35,4335.66,15.51,259.67,16.11,17.7,181.82,855.88,6,26.22,79.91,15047.15,3.56,73.9,3.65,10.27
10/10/2023,214.46,4358.24,2387.764,1775.946,2170.423,1958.766,2018.07,73.21,142.22,84.41464,1860.4,21.78,2037.68,944.55,105.825,1113.45,107.958842,1276.751,712.57,679.89,553.79,1528.21,871.17,3008.59,496.92,213.92,231.67,297.42,55.95,134.32,1257.39,975.72,1169.3,964,935.89,3718.87,3302.26,2800.6,8780.81,457.98,2.34,4358.24,15.92,263.62,15.32,17.03,183.85,858.41,6.33,26.89,80.13,15131.52,3.6,74.15,3.69,10.88
10/11/2023,214.49,4376.95,2397.705,1773.295,2186.694,1958.209,2027.31,73.2,142.7,81.979508,1874.36,21.58,2043.26,956.84,105.82,1112.89,108.178029,1282.902,708.01,670.72,554.41,1521.7,876.6,3038.92,498.08,218.23,234.15,302.27,55.89,133.03,1271.97,976.4,1171.24,960.79,936.07,3757.52,3325.3,2837.77,8780.81,468.06,2.13,4376.95,16.18,262.99,14.92,16.09,188.22,874.56,6.21,27.15,78.9,15241.12,3.57,73.7,3.78,11.19
10/12/2023,214.52,4349.61,2380.166,1734.254,2174.677,1936.562,2009.85,72.81,141.75,81.410001,1868.9,21.62,2040.99,962.69,106.599,1110.62,107.473362,1270.663,699.88,671.31,550.92,1507.53,868.42,3042.1,490.53,215.38,231.56,297.75,54.95,127.51,1274.9,974.68,1176.01,959.15,937.13,3742.76,3335.59,2855.44,8780.81,469.45,2.1,4349.61,15.75,258.87,15.4,16.69,187.56,905.6,6.05,26.68,77.81,15184.1,3.57,72.77,3.54,10.41
10/13/2023,214.62,4327.78,2367.472,1719.711,2152.815,1936.182,2019.41,72.75,140.81,86.103522,1932.82,22.26,2012.68,951.31,106.648,1108.45,107.958842,1252.156,705.78,686.44,552,1516.76,860.99,2995.79,488.74,215.3,228.5,301,54.92,125.75,1248.88,974.66,1176.19,959.15,937.75,3701.34,3301.45,2777.43,8780.81,454.61,2.06,4327.78,15.74,251.12,18.11,19.32,185.72,883.18,6.21,26.48,77.79,14995.12,3.51,73.32,3.78,10.18
10/16/2023,214.65,4373.63,2393.814,1747.061,2178.254,1957.201,2009.65,72.73,142.47,85.092157,1920.2,22.12,2013.79,946.21,106.243,1110.55,107.441993,1272.815,712.68,690.94,557.61,1528.16,870.04,3025.04,493.24,217.5,231.86,304.15,55.46,127.41,1253.63,975.6,1172.94,957.26,938.14,3747.76,3309.36,2817.02,8780.81,460.95,1.93,4373.63,16.29,253.92,15.53,17.21,187.67,902.57,6.23,26.65,78.73,15172.73,3.6,74.52,3.81,10.69
10/17/2023,214.68,4373.2,2395.343,1766.046,2173.939,1966.576,1995.72,72.39,142.32,85.092157,1923.18,22.14,2021.6,951.21,106.25,1112.73,106.455499,1273.586,716.29,697.7,560.69,1526.17,872.77,3001.63,498.22,216.33,232.85,303.42,56.03,128.96,1250.16,975.65,1171.24,955.95,940.1,3755.32,3283.24,2753.68,8780.81,439.38,1.93,4373.2,16.42,254.85,16.11,17.88,187.14,884.4,6.14,26.45,80.33,15122.01,3.49,75.2,3.84,10.91
10/18/2023,214.72,4314.6,2361.1,1728.809,2140.68,1939.242,1986.46,72.04,140.52,86.722124,1947.55,22.33,2002.58,943.12,106.565,1109.39,106.110933,1243.933,719.09,704.21,551.15,1512.5,851.56,2964.73,485.38,211.61,229.16,300.57,55.54,124.47,1231.64,975.38,1173.34,954.41,941.21,3721.25,3257.41,2691.35,8780.81,421.96,1.92,4314.6,15.8,242.68,17.725,19.22,187.79,887.03,5.92,26.01,74.88,14909.26,3.39,74.52,3.86,10.4
10/19/2023,214.75,4278,2340.054,1702.702,2122.037,1920.18,1978.32,71.78,139.59,87.753128,1974.46,22.61,1978.98,930.8,106.253,1108.56,105.656823,1216.55,713.52,703.32,544.27,1497.94,843.88,2951.79,480.13,206.44,229.91,297.76,54.73,121.23,1229.32,974.96,1172.39,953.09,941.1,3724.26,3242.76,2657.89,8780.81,421.01,1.96,4278,15.51,220.11,19.04,21.4,184.52,867.83,5.71,25.56,72.92,14783.13,3.21,73.84,3.74,10.21
10/20/2023,214.84,4224.16,2310.615,1680.792,2091.615,1899.823,1984.56,71.93,138.08,87.144345,1981.4,22.41,1960.4,925.58,106.163,1105.4,106.236212,1196.393,710.82,691.1,535.85,1492.01,835.2,2901.99,473.96,205.32,227.26,294.62,54.26,119.69,1219.57,976.46,1172.66,953.48,941.8,3653.15,3196.72,2613.9,8780.81,413.87,1.86,4224.16,14.92,211.99,19.22,21.71,178.76,853.63,5.44,25.03,73.13,14560.88,3.18,72.85,3.82,9.88
10/23/2023,214.88,4217.04,2305.591,1665.885,2096.448,1884.578,1992.61,72.22,138.5,84.581858,1972.85,22.12,1958.93,917.69,105.536,1105.36,106.721691,1198.953,708.88,679.91,532.04,1482.61,831.32,2914.17,468.88,203.59,228.9,292.2,53.61,119.1,1228.84,975.06,1174.96,952.3,941.96,3667.41,3192.46,2643.8,8780.81,429.75,1.73,4217.04,14.87,212.08,18.25,20.37,179.08,862.22,5.3,25.25,71.7,14604.85,3.16,72.4,3.69,9.65
10/24/2023,214.91,4247.68,2322.85,1679.502,2114.587,1896.292,1999.4,72.59,139.86,82.850448,1970.97,21.78,1962.41,920.57,106.27,1108.29,106.596413,1211.393,715.66,670.27,535.62,1486.89,837.28,2934.84,474.16,206.01,232.07,299.72,53.82,122.68,1235.51,974.15,1172.64,953.42,943.92,3683.43,3206.17,2682.97,8780.81,436.63,1.75,4247.68,15.25,216.52,17.01,18.97,182.82,881.11,5.33,26.06,71.56,14745.85,3.22,69.47,3.71,10.09
10/25/2023,214.94,4186.77,2287.637,1651.428,2071.073,1879.099,1984.88,72.2,137.74,84.48292,1979.72,21.98,1964.07,920.78,106.528,1103.37,105.907381,1182.293,717.99,669.21,534.02,1473.55,826.65,2900.01,468.75,201.75,218.4,301.18,53.82,118.32,1216.19,974.01,1175.89,954.43,944.06,3710.68,3164.44,2573.16,8780.81,417.79,1.73,4186.77,14.7,212.42,18.63,20.19,175.38,849.63,5.02,25.53,71.4,14381.64,3.21,71.05,3.58,9.19
10/26/2023,214.97,4137.23,2262.553,1657.003,2032.304,1878.069,1997.76,72.45,135.5,82.326078,1984.71,21.8,1942.89,910.91,106.602,1102.48,106.580778,1163.811,713.48,663.88,532.86,1459.17,822.99,2837.05,472.11,206.09,212.77,303.77,52.73,120.65,1208.17,976.67,1174.33,954.43,942.25,3625.39,3091.34,2527.12,8780.81,403.26,1.72,4137.23,14.49,205.76,18.89,20.68,171.64,826.75,4.93,25.58,72.07,14109.57,3.24,71.85,3.62,8.99
10/27/2023,215.07,4117.37,2250.707,1636.938,2036.336,1851.631,1998.02,72.36,135.38,84.631327,2006.37,22.11,1945.35,919.78,106.559,1100.61,106.659052,1183.569,703.8,648.58,522.93,1434.27,815.8,2853.48,471.83,202.79,212.97,298.27,52.12,117.63,1229.1,975.1,1173.21,955.01,942.28,3634.79,3112.58,2551.78,8780.81,405,1.72,4117.37,14.31,207.3,19.81,21.27,172.82,838.36,4.79,25.67,70.4,14180.42,3.25,70.04,3.67,8.77
10/30/2023,215.1,4166.82,2277.143,1647.29,2063.437,1868.986,1994.02,72.38,136.85,81.435638,1996.1,21.72,1951.96,921.9,106.12,1102.3,106.455499,1198.529,714.73,650.56,531.85,1442.11,825.79,2887.42,476.48,203.41,217.36,300.29,52.83,117.69,1236.35,975.49,1172.13,954.55,942.07,3705.63,3146.03,2553.92,8780.81,411.61,1.74,4166.82,14.48,197.36,17.61,19.75,174.61,841.25,4.37,25.94,70.59,14335.51,3.29,71.42,3.64,8.7
10/31/2023,215.13,4193.8,2292.376,1662.282,2072.722,1886.66,1992.08,72.57,137.43,80.159342,1983.88,21.63,1947.91,915.2,106.663,1101.42,106.408495,1207.028,717.39,652.01,537.67,1451.16,832.11,2903.54,478.64,207.55,217.76,302.87,53.68,119.66,1238.4,973.81,1171.07,956.06,941.22,3731.03,3164.57,2561.77,8780.81,407.8,1.68,4193.8,14.76,200.84,15.98,18.14,176.77,841.37,4.5,25.52,70.82,14409.78,3.31,71.57,3.52,8.91
11/1/2023,215.17,4237.86,2315.29,1669.703,2102.4,1895.102,2011.47,72.87,139.56,79.585503,1982.53,21.59,1968.55,915.97,106.884,1098.69,107.097527,1224.347,716.98,649.85,541.07,1453.86,834.83,2963.95,479.1,208.61,221.76,306.19,53.52,120.75,1253.54,973.26,1170.09,959.18,942.75,3800.31,3216.45,2638.65,8780.81,423.25,1.7,4237.86,14.29,205.66,14.88,16.87,178.35,852.94,4.33,25.48,70.95,14664.91,3.24,71.37,3.47,9.05
11/2/2023,215.2,4317.78,2359.772,1714.211,2141.172,1934.721,2023.84,73.69,142.13,81.584045,1985.78,21.87,2006.05,930.62,106.124,1106.89,107.72392,1253.7,725.98,670.03,554.06,1476.63,851.96,3014.77,488.32,215.06,223.78,311.97,54.19,128.15,1255.85,975.12,1168.21,960.73,943.62,3841.78,3278.1,2704.67,8780.81,435.06,1.69,4317.78,14.66,218.51,14.12,15.66,182.8,871.3,4.77,25.75,73.46,14919.55,3.35,72.42,3.57,10.23
11/3/2023,215.3,4358.34,2384.636,1760.705,2163.871,1958.468,2037.88,74.41,143.75,79.654759,1992.65,21.67,2031.06,948.26,105.021,1110.83,108.600869,1268.856,726.66,663.24,561.39,1484.19,858.95,3048.66,495.88,220.12,226.89,313.83,54.19,132.77,1269.88,978.06,1163.08,962.36,941.74,3885.22,3274.17,2775.58,8780.81,450.05,1.71,4358.34,15.75,219.96,13.64,14.91,188.24,882.68,4.55,26.35,76.26,15099.49,3.46,72.91,3.83,10.59
11/6/2023,215.33,4365.98,2386.163,1737.939,2174.094,1947.627,2028.84,74.11,144.5,79.961466,1978.14,21.66,2039.5,968.91,105.215,1106.19,107.833563,1271.197,727.93,655.32,559.22,1494.01,856.73,3072.54,493.33,217.01,227.26,312.95,54.97,127.2,1270.4,976.77,1166.15,960.38,942.37,3911.46,3313.41,2788.56,8780.81,457.51,1.72,4365.98,16.11,219.27,12.96,14.89,186.78,880.83,4.37,26.43,75.92,15154.93,3.43,72.56,3.74,10.19
11/7/2023,215.36,4378.38,2394.013,1733.151,2194.595,1938.92,2038.72,74.12,144.71,76.548115,1969.45,21.05,2018.65,960.66,105.542,1107.94,108.365947,1286.301,729.45,640.68,558.52,1494.7,854.53,3105.82,484.1,215.11,228.51,310.66,55.43,128.04,1282.35,978.24,1165.28,958,940.77,3960,3350.78,2810.14,8780.81,459.55,1.75,4378.38,17.88,222.18,12.85,14.81,192.36,897.82,4.37,26.31,75.51,15296.02,3.43,72.11,3.63,10.24
11/8/2023,215.4,4382.78,2395.413,1714.068,2201.648,1931.61,2045.43,74.16,145.32,74.529785,1950.2,20.77,2018.21,957.91,105.593,1106.46,108.5695,1283.036,726.37,632.87,558.88,1492.6,856.86,3125.63,485.34,216.35,228.77,308.38,55.04,125.23,1291.59,978.37,1168.89,956.1,940.37,3990.67,3366.5,2827.5,8780.81,465.74,1.67,4382.78,17.46,222.11,12.47,14.45,193.83,911.13,3.99,26.12,75.97,15313.24,3.48,72.03,3.6,11.75
11/9/2023,215.43,4347.35,2375.083,1687.239,2181.368,1915.357,2029.58,73.7,144.48,74.93543,1958.55,20.67,2036.08,956.25,105.91,1101.87,107.770924,1259.719,723.45,631.14,556.59,1461.25,854.76,3113,481.23,213.09,228.08,304.11,54.65,120.78,1300.5,978.04,1171.18,954.7,939.74,3961.91,3353.96,2829.57,8780.81,469.5,1.6,4347.35,16.99,209.98,13.23,15.29,190.76,911.38,3.79,25.76,74.19,15187.9,3.45,72.16,3.57,10.71
11/10/2023,215.52,4415.24,2411.292,1705.325,2223.185,1934.759,2031.96,74.06,147.01,76.350239,1940.2,20.87,2011.9,948.32,105.861,1101.12,107.66128,1280.591,728.23,637.88,562.95,1469.99,866.21,3193.75,486.8,215.43,231.9,305.68,54.82,119.62,1316.37,978.9,1171.89,956.23,938.5,4056.28,3420.78,2932.81,8780.81,483.35,1.61,4415.24,17.37,214.65,12.39,14.17,196.31,957.52,3.84,25.68,75.33,15529.12,3.49,72.5,3.58,10.44
11/13/2023,215.55,4411.55,2409.461,1705.502,2221.395,1933.577,2032.8,73.99,147.45,77.428661,1946.92,21.22,2024.38,952.27,105.631,1100.1,107.676915,1284.309,730.89,642.39,562.07,1478.3,867.01,3176.59,486.12,213.66,231.45,301.89,55.04,120,1308.36,978.2,1171.61,955.62,938.29,4036.79,3394.96,2921.86,8780.81,486.2,1.465,4411.55,17.12,223.71,12.2,14.76,200.96,946.93,4.11,26.02,75.04,15482.79,3.48,73.04,3.65,10.4
11/14/2023,215.59,4495.7,2459.038,1798.324,2267.629,1979.907,2056.98,74.74,149.87,77.428661,1964.29,21.18,2067.37,959.12,104.053,1110.67,109.148988,1326.911,737.43,645.88,573,1488.62,884.71,3237.46,500.27,225.03,234.73,313.79,56.74,128.59,1323.94,980.77,1165.12,958.87,937.14,4099.02,3449.85,3005.44,8780.81,496.56,1.24,4495.7,17.81,237.41,12.06,14.16,207.97,972.96,3.34,26.58,78.31,15812.47,3.57,73.86,3.97,11.22
11/15/2023,215.62,4502.88,2463.373,1801.22,2266.295,1988.881,2045.26,74.5,149.04,75.845657,1959.85,21.03,2088.01,983.51,104.394,1114.27,108.459956,1326.389,742.58,643.71,576.27,1489.59,886.47,3234.96,502.62,225.4,236.13,312.75,57.75,131.54,1324.59,981.99,1164.31,959.9,938.76,4086.31,3461.14,3000.13,8780.81,488.88,1.175,4502.88,19.09,242.84,11.65,14.18,204.29,975.4,3.27,27.21,79.68,15817.18,3.59,74.24,3.86,11.61
11/16/2023,215.65,4508.24,2464.058,1773.757,2272.044,1980.704,2056.6,74.6,149.64,72.125599,1980.9,20.42,2079.51,982.25,104.349,1110.84,109.101984,1314.317,733.69,630.13,578.13,1495.29,885.93,3256.9,503.85,225.47,238.36,314.16,56.77,127.15,1333.18,980.74,1166.38,959.19,938.75,4134.3,3462.14,3019.61,8780.81,494.8,1.06,4508.24,18.78,233.59,11.4,14.32,204.27,959.55,2.81,26.1,79.66,15833.17,3.54,73.92,3.92,11.37
11/17/2023,215.75,4514.02,2468.759,1797.766,2272.024,1991.523,2059.86,74.77,149.98,75.083837,1980.82,20.8,2100.88,976.52,103.917,1115.1,108.99234,1323.931,732.38,643.5,581.31,1492.44,891.12,3247.72,504.69,225.03,237.25,314.76,57.6,130.08,1331.85,981.77,1164.04,960.22,939,4098.58,3462.65,3028.56,8780.81,492.98,1.08,4514.02,19.09,234.3,11.15,13.8,207.09,977.73,2.43,26.12,80.28,15837.99,3.56,73.96,3.98,11.6
11/20/2023,215.78,4547.38,2487.002,1807.084,2295.789,1998.531,2063.62,74.85,151.49,76.775672,1978.07,21.08,2110.58,985.41,103.438,1117.01,109.086349,1330.783,732.32,644.25,583.2,1500.21,894.01,3296.49,505.47,226.81,239.74,313.79,58.04,132.34,1340.34,981.6,1164,960.31,938.26,4171.37,3492.21,3083.53,8780.81,504.09,1.09,4547.38,19.19,235.6,11,13.41,207.73,995.71,2.35,26.69,79.7,16027.06,3.59,73.61,3.83,11.62
11/21/2023,215.81,4538.19,2481.151,1783.263,2287.66,1994.251,2065.41,74.95,150.99,76.716484,1998.29,21.18,2110.2,988.47,103.565,1114.21,109.180258,1325.777,734.9,642.91,582.98,1509.34,893.54,3268.99,507.47,225.74,239.71,314.48,57.49,128.4,1329.96,980.55,1165.36,958.45,938.85,4140.7,3476.96,3039.15,8780.81,499.44,1.02,4538.19,19.04,241.2,10.67,13.35,208.98,981.2,2,26.16,78.47,15933.62,3.53,73.73,3.89,11.01
