Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBQCY0 FIGI,BBG000C0G1D1 FIGI,BBG000BBJQV0 FIGI,BBG000H4FSM0 FIGI,BBG000N9MNX3 FIGI,BBG000JW9B77 FIGI,BBG00JQ5JWB5 FIGI
4/6/2023,208.93,4105.02,2245.934,1754.464,1934.707,1966.689,2132.95,74.84,142.07,78.535728,2007.91,20.62,2100.33,984.43,101.822,1095.91,118.219671,1129.588,787.45,654.14,531.81,1557.33,827.76,2608.75,501.51,232.97,196,354.72,53.29,135.29,1095.38,983.68,1164.37,931.07,953.4,3265.61,3078.65,2164.56,8780.81,92.47,32.81,270.37,4105.02,185.06,18.4,43.48
4/7/2023,208.94,4105.02,2245.934,1754.464,1934.707,1966.689,2119.77,74.84,142.07,78.535728,2007.91,20.62,2101.06,987.07,102.092,1095.91,117.458906,1129.588,787.45,654.14,531.81,1557.33,827.76,2608.75,501.51,232.97,196,354.72,53.07,135.29,1095.38,983.68,1164.37,931.07,953.4,3265.61,3078.65,2164.56,8780.81,92.47,32.81,270.37,4105.02,185.06,18.4,43.48
4/10/2023,209.02,4109.11,2249.612,1772.443,1935.817,1974.063,2116.98,74.77,142.68,77.601474,1991.48,20.6,2084.79,988.68,102.578,1097.08,117.173569,1134.394,787.34,658.37,533.25,1556.75,835.19,2604.91,503.98,234.1,194.65,354.01,53.21,139.29,1096.78,984.07,1163.94,932.26,953.19,3248.87,3045.52,2203.9,8780.81,95.48,32.52,275.79,4109.11,184.51,18.97,43.06
4/11/2023,209.07,4108.94,2250.853,1786.595,1930.94,1983.226,2119.01,74.93,143.18,79.343469,2003.62,20.81,2109.4,996.25,102.204,1098.33,117.030951,1134.57,789.24,664.24,537.78,1561.36,840.11,2578,507.65,235.18,193.82,354.24,54.08,142.85,1091.62,985.01,1163.79,933.46,954.48,3202.52,3023.82,2185.85,8780.81,94.03,32.35,271.69,4108.94,186.79,19.1,42.64
4/12/2023,209.1,4091.95,2240.959,1773.698,1919.565,1976.957,2122.52,74.91,143.42,81.027072,2014.93,21.01,2125.47,993.58,101.5,1096.52,117.36376,1117.092,785.7,664.99,536.69,1561.6,842.91,2562.26,508,234.47,192.09,353.83,53.4,139.55,1086.15,984.3,1164.93,931.8,954.1,3201.91,3011.09,2145.1,8780.81,92.33,32.02,264.95,4091.95,180.54,19.09,42.9
4/13/2023,209.15,4146.22,2270.168,1796.683,1953.415,1993.236,2119.28,75.42,144.47,79.956573,2040.22,20.93,2144.77,997.03,101.011,1098.25,117.110172,1142.934,790.06,669.04,541.3,1580.81,846.09,2612.33,513.11,233.52,196.57,353.91,53.77,142.62,1093.07,983.94,1165.87,934.13,952.64,3263.56,3098.92,2158.75,8780.81,92.09,32.13,264.63,4146.22,185.9,17.8,41.34
4/14/2023,209.17,4137.64,2264.939,1781.154,1946.418,1989.857,2109.56,75.28,143.67,80.306918,2004.17,20.98,2145.72,1000.49,101.552,1096.81,116.50795,1144.403,785.47,670.32,547.01,1568.38,845.07,2599.12,509.65,229.59,197.18,349.97,53.27,141.4,1099.08,983.67,1165.78,935.24,952.87,3230.46,3090.18,2159.79,8780.81,91.75,31.89,267.58,4137.64,185,17.07,40.61
4/17/2023,209.26,4151.32,2272.895,1802.838,1951.493,2000.724,2099.5,75.08,143.49,78.662242,1995.19,20.84,2132.84,1003.78,102.103,1099.94,116.000774,1152.152,790.1,661.8,553.18,1566.76,851.74,2609.33,512.64,234.71,194.68,351.97,53.59,142.41,1105.14,984.13,1162.83,936.04,954.14,3252.11,3089.88,2170.6,8780.81,89.87,32.14,270.02,4151.32,187.04,16.95,39.5
4/18/2023,209.3,4154.87,2274.938,1795.55,1953.812,2000.767,2101.91,75.13,143.66,78.691437,2005.45,20.88,2149.67,1000.54,101.745,1100.62,116.127568,1153.588,792.68,664.75,554.91,1556.5,855.69,2619.95,514.68,234.35,193.42,350.17,53.48,141.64,1110.49,984.6,1162.55,936.86,954.43,3253.75,3107.65,2187.44,8780.81,89.78,31.83,276.67,4154.87,184.31,16.83,39.24
4/19/2023,209.33,4154.52,2274.853,1799.442,1954.207,2000.701,2099.61,74.83,142.93,77.037029,1994.93,20.56,2144.98,990.37,101.968,1103.83,115.826407,1153.854,792.29,663.08,556.33,1560.92,855.09,2616.53,513.07,235.64,192.02,352.91,53.67,141.05,1107.53,984.24,1161.76,935.61,953.05,3251.97,3104.89,2180.45,8780.81,89.94,31.15,279.31,4154.52,180.59,16.46,39.09
4/20/2023,209.37,4129.79,2261.133,1789.697,1943.901,1987.19,2108.05,74.76,142.52,75.21718,2004.8,20.21,2147.82,989.79,101.84,1101.1,116.301935,1136.781,792.75,657.19,554.56,1554.15,853.51,2596.7,512.69,232.84,190.55,352.72,52.66,137.85,1103.32,983.38,1163.9,934.78,952.11,3228.14,3078.87,2165.5,8780.81,90.11,30.86,271.04,4129.79,162.99,17.17,39.95
4/21/2023,209.39,4133.52,2262.828,1791.506,1946.174,1987.864,2104.68,74.99,142.41,75.703268,1983.06,20.21,2146.26,980.74,101.822,1102.06,116.111744,1150.47,798.68,653.3,552.37,1564.68,851.44,2587.05,508.05,233.24,191.16,353.78,52.81,138.65,1097.58,984.18,1163.43,933.96,952.45,3227.24,3056.75,2155.58,8780.81,88.43,30.3,271.19,4133.52,165.08,16.77,39.2
4/24/2023,209.46,4137.04,2263.945,1788.874,1944.353,1991.375,2113.32,75.2,143.34,76.568504,1989.14,20.38,2153.43,977.38,101.348,1101.9,116.523774,1149.635,801.87,663.35,551.26,1573.41,853.37,2576.08,511.57,232.52,191.14,355.54,53.06,137.21,1088.74,984.95,1165.91,933.92,952.93,3195.8,3063.05,2147.22,8780.81,87.57,29.66,270.42,4137.04,162.55,16.89,38.99
4/25/2023,209.45,4071.63,2226.513,1745.952,1907.14,1962.167,2127.79,75.08,142.19,74.925528,1997.39,20.01,2142.02,965.6,101.863,1095.92,117.458906,1126.098,800.94,651.16,541.55,1556.86,837.71,2522.36,500.58,230.39,188.12,355.2,50.64,134.05,1077.13,984.33,1167.22,932.96,955.66,3118.52,3030.23,2083.19,8780.81,83.8,28.88,262.41,4071.63,160.67,18.76,42.29
4/26/2023,209.48,4055.99,2218.13,1730.411,1913.042,1939.589,2119.67,74.79,140,72.232603,1989.04,19.6,2135.76,967.85,101.467,1097.42,117.205318,1121.809,795.05,642.83,536.37,1534.96,822.05,2566.05,494.68,228.49,186.95,346.78,51.65,133.34,1091.26,984.14,1164.5,932.07,954.38,3248.68,3024.86,2090.89,8780.81,85.94,29.05,269.56,4055.99,153.75,18.84,41.22
4/27/2023,209.48,4135.35,2260.682,1751.223,1950.76,1974.109,2110.45,75.04,141.39,72.679804,1987.78,19.63,2133.38,972.18,101.503,1098.85,116.381156,1152.85,803.31,645.68,544.95,1542.8,838.37,2621.78,501.4,234.04,197.28,350.94,52.02,136.97,1110.45,985.12,1165.49,931.21,953.68,3335.02,3099.27,2109.45,8780.81,87.44,29.86,272.26,4135.35,160.19,17.03,39.43
4/28/2023,209.55,4169.48,2279.165,1768.987,1965.301,1992.202,2122.2,75.36,142.37,74.643597,1990,19.91,2143.85,977.05,101.659,1099.56,116.856584,1152.416,807.2,655.2,551.42,1555.39,846.11,2649.95,507.06,236.74,198.35,350.26,52.08,137.79,1110.99,985.69,1165.7,933.75,952.96,3364.74,3125.04,2146.7,8780.81,89.37,31.06,277.49,4169.48,164.31,15.78,37.86
5/1/2023,209.58,4167.87,2278.512,1769.211,1965.499,1990.911,2101.74,74.69,142.66,73.554761,1982.56,19.76,2139.19,976.74,102.151,1098.62,116.143392,1140.151,807.92,646.97,549.94,1564.51,850.77,2654.81,506.87,234.56,198.2,350.98,52.93,137.19,1108.15,985.46,1165.71,935.14,951.93,3350.18,3125.76,2179.24,8780.81,89.69,30.3,289.1,4167.87,161.83,16.08,37.24
5/2/2023,209.54,4119.58,2251.136,1732.11,1946.938,1959.526,2121.8,74.62,140.24,69.666061,2016.68,19.16,2123.01,973.94,101.958,1093.71,117.221142,1141.941,805.32,619.28,537.3,1556.88,841.85,2630.12,502.06,230.49,194.67,346.67,51.48,134.53,1107.65,983.9,1167.9,935.13,950.32,3333.72,3094.09,2144.92,8780.81,89.91,29.77,282.1,4119.58,160.31,17.78,38.89
5/3/2023,209.56,4090.75,2236.416,1739.284,1938.056,1944.96,2131.52,74.58,139.27,66.691205,2038.97,18.69,2139.6,969.62,101.343,1095.69,117.569876,1133.791,798.98,607.37,530.92,1555.15,838.62,2608.26,496.5,229.12,194.34,345.58,51.33,135.47,1106.02,982.55,1168.52,935.98,949.86,3310.42,3072.54,2117.89,8780.81,81.62,30.65,278.02,4090.75,160.61,18.34,40.1
5/4/2023,209.58,4061.22,2219.931,1718.811,1927.271,1925.882,2127.65,74.36,138.13,66.652318,2050.28,18.8,2130.58,976.36,101.399,1091.99,118.235495,1125.898,796.63,600.65,524.05,1542.58,829.44,2595.47,493.32,231.23,191.9,348.11,51.14,133.27,1103.5,979.23,1168.14,936.21,947.16,3303.86,3045.52,2108.62,8780.81,86.61,31.24,275.62,4061.22,161.2,20.09,42.06
5/5/2023,209.61,4136.25,2261.253,1759.879,1967.495,1958.231,2121.07,74.76,140.53,69.354965,2016.79,19.26,2144.63,981.66,101.214,1098.1,117.379685,1148.4,803.74,617.15,536.83,1556.81,841.93,2665.88,501.5,234.77,193.81,350.42,51.23,137.71,1114.36,981.39,1165.63,937.35,948.21,3356.85,3168.62,2166.43,8780.81,89.84,30.99,286.8,4136.25,170.06,17.19,38.75
5/8/2023,209.7,4138.12,2263.132,1754.47,1970.364,1957.65,2110.23,74.55,140.49,71.124324,2021.16,19.52,2152.22,989.44,101.377,1099.38,116.824936,1151.901,801.94,617.61,537.96,1553.41,838.82,2665.41,500.01,233.16,196.28,349.28,52.99,137.51,1118.7,982.84,1162.24,937.76,948.57,3340.76,3168.85,2182.82,8780.81,95.04,30.77,291.51,4138.12,171.79,16.98,38.11
5/9/2023,209.72,4119.17,2253.41,1749.677,1961.431,1950.095,2107.84,74.36,140.39,71.65902,2034.56,19.58,2143.4,982.24,101.605,1099.7,116.84076,1152.097,799.5,617.83,535.97,1542.68,840.28,2642.62,495.34,232.22,195.26,348.57,52.68,137.42,1118.67,982.68,1161.57,939.2,948.78,3328.23,3142.75,2144.98,8780.81,95.06,30.1,285.71,4119.17,169.15,17.71,39.03
5/10/2023,209.77,4137.64,2263.517,1759.512,1979.781,1948.845,2120.61,74.81,140.3,70.541019,2030.09,19.47,2139.42,979.64,101.477,1099.1,117.569876,1159.341,798.32,610.73,532.87,1546.86,837.56,2674.99,495.59,234.5,198.56,351.86,53.1,139.67,1125.47,983.33,1159.71,940.79,946.94,3381.1,3171.85,2167.02,8780.81,97.02,29.97,288.85,4137.64,168.54,16.94,37.84
5/11/2023,209.82,4130.62,2259.031,1744.707,1980.645,1938.39,2126.22,74.69,139.72,68.898043,2015.05,19.15,2130.19,977.82,102.058,1098.05,117.712494,1165.734,800.82,603.13,531.79,1541.67,832.15,2662.98,490.69,232.11,201.84,347.84,53.14,137.36,1129.12,982.75,1160.69,939.55,945.35,3360.9,3169.94,2150.54,8780.81,97.1,28.86,285.78,4130.62,172.08,16.93,37.47
5/12/2023,209.85,4124.08,2254.829,1740.849,1975.606,1936.16,2116.27,74.42,140,68.091137,2010.77,19.03,2126.26,973,102.681,1095.94,117.094348,1155.362,803.68,603.84,529.6,1538.82,832.24,2657.03,491.53,232.46,202.22,349.38,52.63,134.71,1125.32,982.59,1162.84,937.58,945.17,3355.98,3155.1,2150.63,8780.81,95.26,28.95,283.4,4124.08,167.98,17.03,37.51
5/15/2023,209.93,4136.28,2263.39,1761.549,1983.24,1945.178,2111.23,74.4,140.26,69.131365,2016.49,19.32,2133.53,977.48,102.434,1100.76,116.888333,1156.979,801.49,605.06,533.93,1536.3,836.46,2676.65,495.69,231.91,202.16,345.04,52.96,138.89,1133.67,983.51,1159.83,940.02,943.19,3369.83,3154.96,2202.59,8780.81,97.4,29.8,289.53,4136.28,166.35,17.12,36.5
5/16/2023,209.95,4109.9,2246.767,1736.182,1977.167,1920.179,2106.31,73.88,138.2,68.888321,1989.17,19.12,2126.88,979.24,102.564,1099.08,116.571348,1154.047,794.47,589.71,528.76,1523.76,825.06,2680.98,487.54,225.85,203.36,337.12,52.11,135.12,1143.48,981.77,1161.69,940.03,941.83,3386.09,3149.96,2204.11,8780.81,101.48,29.22,292.13,4109.9,166.52,17.99,37.61
5/17/2023,209.98,4158.77,2274.543,1774.497,2001.956,1945.712,2102.59,74.08,139.46,70.803506,1981.84,19.43,2115.11,975.83,102.882,1103.85,116.222613,1177.588,793.66,601.93,539.82,1525.24,839.09,2715.38,490.79,228.77,205.76,335.92,53.17,139.86,1158.03,984.06,1156.54,941.93,942.25,3427.21,3168.13,2257.54,8780.81,103.75,28.87,301.78,4158.77,173.86,16.87,36.36
5/18/2023,210.01,4198.05,2296.64,1784.856,2029.259,1955.299,2092.61,74.12,139.36,69.860496,1957.55,19.29,2116.28,978.16,103.584,1106.09,115.556995,1195.747,790.14,604.88,543.6,1521.53,844.69,2771.43,493.48,227.22,209.44,334.71,53.56,140.87,1175.71,982.88,1156.81,943.11,941.82,3486.89,3212,2338.48,8780.81,107.93,29.68,316.78,4198.05,176.89,16.05,34.9
5/19/2023,210.02,4191.98,2292.001,1773.717,2023.998,1951.631,2087.18,74.2,139.93,69.559122,1977.81,19.25,2131.59,977.24,103.198,1105.1,115.192436,1185.731,790.19,609.3,541.16,1528.47,842.42,2768.34,494.76,226.87,208.41,334.15,52.83,137.62,1167.52,982.36,1157.29,943.36,941.71,3489.75,3217.17,2319.35,8780.81,105.82,29.93,312.64,4191.98,180.14,16.81,35.77
5/22/2023,210.1,4192.63,2294.284,1795.383,2027.179,1954.879,2086.2,74.53,139.35,69.986879,1971.86,19.24,2135.64,983.27,103.198,1110.4,115.097392,1181.372,778.59,606.94,542.38,1529.13,842.45,2771.98,492.05,228.39,210.85,334.24,53.54,142.86,1174.38,981.5,1152.74,945.37,941.26,3511.46,3203.87,2320.72,8780.81,108,30.28,311.76,4192.63,188.87,17.21,35.81
5/23/2023,210.13,4145.58,2268.674,1787.715,1998.384,1941.266,2087.94,74.14,138.67,70.822253,1975.23,19.32,2119.61,978.6,103.488,1110.26,115.24001,1171.088,773.06,613.23,535.76,1511.87,832.07,2730.44,484.49,225.47,207.73,333.1,53.44,141.07,1165.44,980.85,1150.27,947.2,942.99,3450.93,3156.55,2294.21,8780.81,108.12,29.51,306.88,4145.58,185.77,18.53,36.49
5/24/2023,210.14,4115.24,2252.211,1767,1986.995,1922.846,2082.93,73.62,138.26,72.211306,1957.16,19.46,2085.73,970.9,103.887,1108.77,115.049818,1168.375,768.05,616.43,528.74,1501.91,821.53,2713.42,479.04,220.49,206.48,331.01,52.85,140.26,1161.83,979.08,1151.41,945.35,943.03,3427.91,3153.74,2264.57,8780.81,108.27,29,305.38,4115.24,182.9,20.03,37.96
5/25/2023,210.19,4151.28,2268.889,1754.605,2021.097,1913.011,2073.93,73.57,136.88,69.773178,1941.41,19.15,2069.41,964.01,104.251,1109.39,114.241481,1162.342,762.16,604.77,528.91,1486.3,824.03,2834.06,477.22,221.1,207.37,326.45,51.68,138.19,1192.01,978.69,1155.42,945.77,939.77,3550.01,3180.19,2514.68,8780.81,120.35,27.4,379.8,4151.28,184.47,19.14,37.07
5/26/2023,210.24,4205.45,2298.973,1773.022,2057.013,1927.969,2073.27,74.02,136.7,70.589125,1946.46,19.37,2080.91,972.86,104.206,1112.61,114.019642,1190.011,764.84,602.51,532.82,1483.73,830.39,2909.97,479.21,223.68,210.92,326.14,51.81,138.52,1215.34,978.53,1154.07,946.66,940.29,3627.73,3231.94,2635.53,8780.81,127.03,29,389.46,4205.45,193.17,17.95,35.65
5/29/2023,210.24,4205.45,2298.973,1773.022,2057.013,1927.969,2073.27,74.02,136.7,70.589125,1943.19,19.37,2086.02,971.75,104.206,1112.61,114.019642,1190.011,764.84,602.51,532.82,1483.73,830.39,2909.97,479.21,223.68,210.92,326.14,52.69,138.52,1215.34,978.53,1154.07,946.66,940.29,3627.73,3231.94,2635.53,8780.81,127.03,29,389.46,4205.45,193.17,17.46,35.65
5/30/2023,210.37,4205.52,2299.402,1767.292,2060.734,1923.971,2091.41,74.34,136.34,67.471042,1959.33,18.86,2075.85,970.32,104.165,1114.51,114.79623,1199.025,756.55,596.86,532.81,1473.78,828.48,2928.21,476.37,224.29,210.77,324.86,52.95,142.66,1228.28,978.14,1152.7,946.42,941.41,3629.29,3262.17,2666.02,8780.81,125.27,29.99,401.11,4205.52,201.16,17.46,34.73
5/31/2023,210.4,4179.83,2285.653,1749.65,2047.344,1912.706,2099.09,74.11,135.5,66.140272,1962.73,18.67,2041.81,958.53,104.326,1113.55,115.255833,1188.045,757.09,585.66,526.72,1486.29,816.88,2896.25,471.02,225.76,210.66,327.97,52.89,141.82,1214.2,979.24,1151.57,947.28,941.82,3614.48,3249.93,2585.14,8780.81,118.21,31.44,378.34,4179.83,203.93,17.94,34.46
6/1/2023,210.42,4221.02,2308.283,1767.94,2072.276,1926.766,2103.76,74.2,136.85,68.092716,1977.61,19,2070.06,961.8,103.56,1115.02,115.556995,1202.503,756.44,592.86,532.48,1496.25,827.19,2934.83,476.86,225.83,213.08,325.4,53.52,143.23,1222.54,979.03,1151.4,948.09,942.09,3638.76,3296.37,2643.47,8780.81,119.47,31.13,397.7,4221.02,207.52,15.65,32.49
6/2/2023,210.44,4282.37,2344.291,1830.906,2100.233,1966.039,2093.12,74.58,138.39,69.685755,1947.97,19.36,2097.69,984.36,104.015,1117.64,114.669436,1228.922,766.99,610.41,544.11,1516.22,851.69,2949.82,492.95,230.54,213.29,328.7,53.39,145.14,1221.39,980.9,1149.79,948.17,941.92,3671.72,3315.84,2638.01,8780.81,117.86,31.31,393.27,4282.37,213.97,14.6,31.18
6/5/2023,210.54,4273.79,2339.222,1806.713,2097.27,1957.507,2093.29,74.52,138.12,70.084015,1961.86,19.33,2100.54,986.69,104.002,1117.15,114.732833,1233.186,764.31,606.86,541.05,1522.04,845.64,2933.3,492.46,229.34,214.52,330.17,54.11,143.62,1217.46,980.9,1149.03,947.68,943.74,3672.81,3290.11,2605.92,8780.81,117.93,29.86,391.71,4273.79,217.61,14.73,30.61
6/6/2023,210.59,4283.85,2346.847,1855.401,2101.759,1971.883,2095.61,74.64,137.82,69.685755,1963.52,19.37,2105.72,988.49,104.125,1119.93,114.653612,1245.435,760.72,611.05,548.25,1508.67,850.74,2929.66,495.67,230.86,215.58,329.95,55,148.86,1229.21,980.1,1145.02,948.93,944.3,3660.93,3283.53,2613.51,8780.81,124.23,30.96,386.54,4283.85,221.31,13.96,28.78
6/7/2023,210.62,4267.52,2338.518,1888.447,2076.623,1988.93,2084.97,74.23,136.4,70.453134,1940.02,19.51,2098.07,995.41,104.099,1120.88,114.146436,1234.143,758.22,627.22,550.06,1502.41,864.24,2882.29,501.5,234.91,211.55,335.56,55.16,149.47,1217.05,982.01,1143.71,951.4,945.69,3560.44,3266.64,2581.48,8780.81,117.83,31.28,374.75,4267.52,224.57,13.94,28.91
6/8/2023,210.65,4293.93,2351.971,1880.779,2095.539,1990.521,2094.3,74.7,137.65,69.248641,1965.46,19.43,2106.93,994.08,103.343,1120.89,114.653612,1253.447,763.84,624.43,549.44,1512.14,865.78,2916.83,499.75,233.44,212.11,336.93,56.01,151.56,1219.76,983.31,1144.66,951.44,946.39,3590.98,3308.4,2623.53,8780.81,121.05,31.82,385.1,4293.93,234.86,13.65,28.21
6/9/2023,210.68,4298.86,2353.535,1865.706,2099.825,1986.65,2089.92,74.72,137.98,68.160712,1961.19,19.32,2110.46,1002.33,103.557,1119.99,114.27323,1258.94,762.95,620.82,549.85,1515.05,863.48,2930.38,495.64,232.11,212.39,334.98,55.11,147.38,1223.08,982.13,1145.26,953.28,946.56,3620.13,3313.64,2631.81,8780.81,124.92,31.34,387.7,4298.86,244.4,13.83,28.36
6/12/2023,210.77,4338.93,2375.676,1873.214,2129.334,1993.584,2093.76,74.64,139.69,65.198047,1957.84,18.92,2113.97,1003.14,103.654,1122.33,114.320702,1280.785,763,614.8,549.34,1522,869.48,2991.18,497.82,232.17,214.93,334.42,56.16,150.86,1238.11,983.6,1145.34,955.25,946.09,3686.25,3367.55,2711.62,8780.81,129.19,33.07,394.82,4338.93,249.83,15.01,28.49
6/13/2023,210.81,4369.01,2393.224,1896.333,2144.299,2010.317,2084.23,74.73,140.63,67.432188,1943.74,19.28,2136.4,1013.25,103.338,1125.93,113.623334,1293.653,766.19,617.67,552.72,1530.05,879.55,3012.51,509.43,233.6,215.52,334.21,56.95,156.43,1242.54,984.38,1142.53,957.51,946.08,3709.77,3365.5,2760.46,8780.81,124.53,33.91,410.22,4369.01,258.71,14.61,28.42
6/14/2023,210.84,4372.59,2394.22,1874.098,2150.335,2002.688,2086.57,74.76,141.78,66.315117,1942.52,19.23,2157.57,1014.91,102.948,1123.72,113.813525,1292.234,770.46,610.77,550.7,1512.91,876.99,3046.95,507.22,234.35,215.8,333.98,56.56,153.82,1253.16,984.36,1144.75,955.37,946.22,3738.98,3375.67,2835.62,8780.81,127.33,35.58,429.97,4372.59,256.79,13.88,27.57
6/15/2023,210.88,4425.84,2423.971,1889.282,2177.151,2026.435,2098.48,75.12,143.3,68.597826,1958.01,19.75,2161.5,1023.59,102.115,1124.94,114.447496,1301.039,777.63,617.1,557.62,1536.36,890.25,3085.83,511.54,235.15,219.12,337.51,57.77,156.34,1252.34,985.41,1146.14,955.35,945.57,3839.44,3414.58,2816.2,8780.81,124.24,35.82,426.53,4425.84,255.9,14.5,28.3
6/16/2023,210.9,4409.59,2414.601,1875.467,2164.014,2022.834,2094.12,74.93,142.54,69.72461,1957.98,20.03,2170.84,1030.03,102.243,1122.72,114.019642,1298.652,777.99,616.43,556.4,1536.25,888.91,3060.37,512.1,234.88,216.92,339.29,56.7,155.09,1245.23,984.54,1146.83,953.9,946.73,3791.65,3398.8,2798.7,8780.81,120.08,36.37,426.92,4409.59,260.54,13.54,27.3
6/19/2023,210.9,4409.59,2414.601,1875.467,2164.014,2022.834,2094.12,74.93,142.54,69.72461,1950.48,20.03,2152.71,1023.42,102.522,1122.72,114.019642,1298.652,777.99,616.43,556.4,1536.25,888.91,3060.37,512.1,234.88,216.92,339.29,56.97,155.09,1245.23,984.54,1146.83,953.9,946.73,3791.65,3398.8,2798.7,8780.81,120.08,36.37,426.92,4409.59,260.54,14.19,27.3
6/20/2023,211.02,4388.71,2402.286,1866.699,2159.244,2005.898,2098.33,74.73,141.92,68.481262,1936.42,19.84,2140.81,1013.24,102.54,1123.76,114.289054,1308.392,772.16,602.31,552.58,1533.99,882.17,3046.87,505.67,232.28,216.29,335.33,56.29,154.82,1249.37,983.79,1147.69,954.92,945.13,3750.8,3391,2806.85,8780.81,118.93,35,438.08,4388.71,274.45,13.88,27.35
6/21/2023,211.05,4365.69,2389.316,1863.015,2141.458,2002.456,2099.97,74.54,141.55,69.770276,1932.55,20.17,2138.78,1004.27,102.071,1120.91,114.083039,1293.073,775.15,607.85,551.54,1534.94,887.17,3003.82,507.46,231.24,213.36,338.15,56.16,152.7,1234.23,984.74,1150.8,954.87,945.06,3697.74,3369.79,2740.44,8780.81,112.11,32.9,430.45,4365.69,259.46,13.2,26.79
6/22/2023,211.08,4381.89,2396.829,1848.178,2158.983,1994.538,2089.69,74.32,141.95,66.865185,1914.01,19.7,2127.43,1001.14,102.386,1119.53,113.501008,1312.906,779.13,599.93,547.44,1544.88,880.85,3031.52,505.99,227.92,215.81,335.59,55.92,150.93,1237.27,985.02,1151.38,954.05,943.6,3737.5,3416.14,2743.85,8780.81,110.7,32.71,430.25,4381.89,264.61,12.91,26.15
6/23/2023,211.11,4348.33,2377.852,1821.635,2139.253,1980.055,2097.07,74.19,140.86,66.528503,1921.2,19.53,2097.68,991.91,102.903,1118.09,113.847045,1298.396,774.52,595.17,545.15,1539.92,874.25,2998.1,502.04,225.41,215.28,330.51,55.2,147.19,1234.06,984.42,1153.13,953.75,942.4,3691.06,3402.66,2695.36,8780.81,110.01,33,422.09,4348.33,256.6,13.44,26.48
6/26/2023,211.19,4328.82,2368.727,1823.26,2115.852,1989.191,2100.53,74.23,140.02,66.730512,1923.26,19.6,2098.31,989.27,102.692,1117.46,114.004408,1282.197,774.79,605.37,544.08,1530.7,881.18,2967.11,507.06,230.4,211.23,333.75,55.27,146.26,1225.84,985.47,1154.44,951.26,944.01,3640.65,3383.63,2665.41,8780.81,107.51,33.34,406.32,4328.82,241.05,14.25,26.43
6/27/2023,211.22,4378.41,2397.381,1849.93,2148.229,2006.833,2096.18,74.48,142.12,65.124055,1913.69,19.23,2103.75,995.02,102.492,1121.19,113.595345,1308.582,777.41,606.74,547.93,1527.64,892.24,3027.7,514.15,232.96,213.6,333.89,56.53,152.55,1245.17,986.48,1154.09,952.85,942.26,3701.8,3435.07,2752.74,8780.81,110.39,34.1,418.76,4378.41,250.21,13.74,25.77
6/28/2023,211.25,4376.86,2397.79,1858.709,2152.215,2004.495,2101.86,74.91,141.9,66.913283,1907.32,19.26,2113.77,992.06,102.905,1124.34,114.020114,1311.836,772.81,612.9,546.94,1522.26,891.9,3026.94,510.66,233.45,215.31,328.95,57.78,155.62,1250.5,987.14,1150.74,955.05,941.43,3711.71,3452.97,2720.72,8780.81,110.17,33.57,411.17,4376.86,256.24,13.43,24.83
6/29/2023,211.27,4396.44,2408.355,1881.591,2156.321,2020.693,2085.33,74.71,142.45,67.201868,1908.2,19.32,2113.59,987.07,103.342,1124.93,112.887464,1312.578,771.64,619.71,556.09,1532.09,900.26,3030.78,517.14,235.47,213.95,328.8,57.77,155.84,1250.1,988.11,1152.86,954.39,941.04,3713.84,3464.7,2719.76,8780.81,111.24,32.91,408.22,4396.44,257.5,13.54,25.37
6/30/2023,211.3,4450.38,2436.931,1888.734,2187.381,2037.141,2091.6,75.07,144.25,67.95219,1919.35,19.49,2131.72,989.48,102.912,1124.81,113.02902,1330.54,778.82,623.56,561.11,1548.62,908.09,3085.84,521.93,236.67,216.08,332.8,57.65,156.89,1254.35,988.62,1153.72,954.09,940.43,3763.08,3537.77,2779.97,8780.81,113.91,33.44,423.02,4450.38,261.77,13.59,25
7/3/2023,211.39,4455.59,2440.559,1896.781,2187.214,2044.354,2087.24,74.55,143.75,67.134532,1921.64,19.46,2138.03,1005.11,102.988,1126.84,112.698689,1344.836,784.19,625.5,564.14,1535.95,908.72,3076.34,523.53,238.68,216.36,335.02,58.47,160.49,1258.73,988.52,1151.95,957.41,940.69,3740.09,3514.4,2797.06,8780.81,115.82,33.62,424.13,4455.59,279.82,13.57,24.74
7/4/2023,211.39,4455.59,2440.559,1896.781,2187.214,2044.354,2087.24,74.55,143.75,67.134532,1925.48,19.46,2136.2,1008.05,103.039,1126.84,112.698689,1344.836,784.19,625.5,564.14,1535.95,908.72,3076.34,523.53,238.68,216.36,335.02,58.33,160.49,1258.73,988.52,1151.95,957.41,940.69,3740.09,3514.4,2797.06,8780.81,115.82,33.62,424.13,4455.59,279.82,13.7,24.74
