Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000C2LZP3 FIGI,BBG007GNPYY7 FIGI,BBG000B9XYV2 FIGI,BBG000BVPV84 FIGI,BBG00SSQFPK6 FIGI,BBG000C1PFY5 FIGI,BBG000BHJWG1 FIGI,BBG000PPFKQ7 FIGI,BBG000BWSGF4 FIGI,BBG00H2MPBV5 FIGI,BBG000BFT2L4 FIGI,BBG000BHLYP4 FIGI,BBG000F6ZWH2 FIGI,BBG000BHPL78 FIGI,BBG009S3NB30 FIGI,BBG000BL21Z7 FIGI,BBG01HTMDZ54 FIGI,BBG000CTSZQ6 FIGI,BBG000C0G1D1 FIGI,BBG000BW05W9 FIGI,BBG012J3H017 FIGI,BBG000R8ZVD1 FIGI,BBG000F1ZSQ2 FIGI,BBG000MM2P62 FIGI,BBG009J8K7M0 FIGI,BBG000BSWKH7 FIGI,BBG0076WG2V1 FIGI,BBG000BVPG41 FIGI,BBG0025XVR85 FIGI,BBG0160DYCH4 FIGI,BBG000BDSLD7 FIGI,BBG000CTQBF3 FIGI,BBG000R0L5J4 FIGI,BBG01BGWHFR5 FIGI,BBG0136GCJX9 FIGI,BBG000FQRVM3 FIGI,BBG000DJN7L9 FIGI,BBG011C0FS40 FIGI,BBG000F3CWW7 FIGI
9/14/2023,213.64,4505.1,2467.813,1866.632,2223.832,2048.304,2059,74.92,146.64,87.920861,1910.79,22.89,2099.61,982.11,105.405,1126.82,109.634517,1379.214,762.61,711.19,580.37,1547.62,890.21,3045.82,518.25,230.74,232.23,328.95,57.61,149.02,1245.48,986.73,1158.87,961.21,932.93,3822.81,3280.15,2831.74,8780.81,60.94,60.46,181.08,144.72,338.75,103.2,212.51,188.03,73.28,19.15,45.97,207.81,114.14,199.7,138.99,118.4,76.55,261.78,38.67,95.04,16.39,388.74,413.34,311.72,67.39,377.27,69.03,37.15,15.5,18.1,135.99,97.16,44.87,209.4,12.855,272.01,355.96,20.98,67.67
9/15/2023,213.67,4450.32,2438.639,1847.033,2189.426,2032.77,2054.1,74.64,143.99,88.515712,1923.91,22.81,2108.22,984.99,105.322,1125.8,109.446545,1353.311,756.39,701.84,577.18,1536.19,885.46,2986.56,512.61,229.57,229.65,327.33,57.69,146.82,1239.22,985.53,1157.53,961.4,935.09,3736.85,3263.67,2742.43,8780.81,60.88,59.5,180.14,140.39,336.16,101.93,206.21,185.14,72.63,19.09,45.34,206.82,112.92,196.86,138.3,117.17,76.86,261.71,37.88,93.94,15.02,389.93,414.31,300.31,66.54,370.81,68.58,37.15,15.06,18.27,135.24,96.23,44.63,203.03,12.83,275.8,352.66,21.02,66.53
9/18/2023,213.77,4453.53,2439.463,1834.301,2190.863,2031.084,2057.23,74.69,144.29,89.208079,1933.84,22.8,2093.63,976.17,105.202,1122.68,109.477824,1339.683,757.03,706.64,579,1533.43,886.46,3000.66,510.41,227.7,230.26,327.16,56.99,145.1,1239.63,984.49,1158.52,960.57,934.42,3731.5,3310.37,2750.55,8780.81,60.87,59.94,179.53,139.98,339.32,103.22,208.18,184.96,73.33,19.1,45.64,206.55,110.38,194.95,138.96,115.2,76.24,263.02,37.99,93.7,15.33,382.81,417.13,302.55,66.05,370.66,69.85,36.96,14.1,18.6,135.24,96.76,44.84,204.88,12.8046,273.39,358.6,20.78,66.08
9/19/2023,213.8,4443.95,2433.818,1826.527,2186.092,2025.639,2051.06,74.46,144.11,88.935033,1931.36,22.84,2094.64,974.5,105.133,1120.65,109.10188,1331.012,755.14,700.75,578.36,1534.89,882.34,2998.35,509.91,226.43,230.28,325.37,57.09,145,1239.32,983.86,1160.11,961.25,934.89,3732.85,3326.08,2725.31,8780.81,61.77,60.35,177.36,137.63,341.37,99.74,203.8,185.76,73.83,19.152,45.73,206.48,112.62,196.5,138.83,114.94,75.87,263.26,36.34,93.41,15.39,384.45,413.53,305.07,66.94,369.87,68.54,36.86,14.4,18.41,134.7,95.29,44.93,205.36,12.97,275.29,355.85,20.45,66.89
9/20/2023,213.83,4402.2,2411.794,1810.102,2156.914,2017.03,2049.92,74.4,142.65,88.037881,1930.3,22.58,2105.79,970.87,105.328,1117.01,109.462185,1316.468,756.31,694.06,574.53,1535.17,878.91,2945.21,504.66,226.72,225.93,325.71,56.78,141.64,1225.7,984.71,1161.6,958.02,935.44,3675.2,3268.26,2666.06,8780.81,61.22,60.68,177.41,135.29,342.02,98.46,203.35,184.49,73.84,19.175,45.5,205.91,111.88,194.35,134.59,114.58,76.12,261.78,34.69,92.81,15.69,391.88,410.52,299.67,66.38,364.54,69.02,36.97,14.26,18.4,133.53,95.16,45.26,200.82,13,274.11,356.57,19.87,66.99
9/21/2023,213.86,4330,2370.855,1781.826,2116.505,1987.019,2036.24,73.87,140.11,88.008424,1920.02,22.53,2070.88,956.25,105.363,1114.62,108.663509,1278.565,746.41,684.42,565.24,1521.02,864.62,2900.48,494.34,218.83,222.44,322.19,56.14,137.84,1216.12,984.68,1162.11,959.59,935.42,3626.84,3228.75,2606.87,8780.81,56.68,60.13,169.32,129.33,338.21,99.4,196.13,183.5,72.37,18.74,45.7,202.21,110.75,186.08,131.36,115.8,74.66,251.87,34.65,90.93,15.14,383.9,403.36,295.73,65.47,357.86,67.11,36.78,13.515,18.1,131.16,93.1,44.04,189.95,12.705,268.87,346.47,18.75,67.63
9/22/2023,213.89,4320.06,2365.707,1776.503,2115.239,1979.084,2043.73,74,140.41,88.401187,1925.23,22.58,2064.71,964.24,105.583,1113.46,108.929701,1267.4,742.89,685.48,561.05,1518.09,861.67,2908.04,493.72,217.26,222.24,321.67,56.06,136.19,1216.02,984.83,1162.85,958.85,935.57,3612.73,3243.42,2634.56,8780.81,56.95,61.46,166.21,129.12,336.02,100.26,195.42,184.25,72.27,18.72,45.3,201.72,110.67,185.56,131.25,115.995,74.3,250.41,34.18,90.88,15.11,388.05,402.22,299.08,63.55,357.91,67.82,36.62,12.89,18.29,132.65,93.68,44.37,195.46,12.74,269,356.38,18.71,66.61
9/25/2023,213.99,4337.44,2375.072,1784.24,2125.377,1985.18,2029.53,73.9,140.88,88.057519,1915.92,22.5,2043.33,957.41,105.998,1113.27,108.412952,1275.842,739.72,694.25,561.9,1526.27,865.64,2921.63,497.67,216.89,223.09,321.04,56.16,135.9,1216.63,984.32,1164.48,959.22,934.65,3615.81,3260.79,2660.55,8780.81,57.09,62.02,165.72,131.27,335.53,102.16,193.24,185.09,72.1,18.44,44.87,200.85,107.42,184.11,132.17,117.64,73.91,250.41,34.29,91.22,15.24,384.33,402.49,300.83,64.67,359.61,67.28,36.08,12.75,18.87,131.95,92.74,44.53,196.46,12.59,270.96,360.02,18.8,64.99
9/26/2023,214.02,4273.53,2340.42,1761.609,2092.091,1958.991,2027.5,73.58,138.94,88.754674,1900.65,22.53,2031.73,947.18,106.231,1112.62,108.350312,1249.977,733.06,690.76,554.36,1513.1,852.5,2869.64,490.44,213.03,220.09,311.26,55.51,134.35,1208.43,982.44,1164.47,962.09,935.21,3553.71,3189.03,2624.37,8780.81,55.53,61.14,162.91,125.98,331.33,100.59,189.61,182.07,71.08,18.05,44.24,199.83,106.24,180.36,129.45,115.33,73.54,246.7,33.83,89.97,14.79,380.66,395.38,298.96,64.96,354.21,66.18,35.77,12.55,19.23,127.18,92,44,191.4,12.49,268.04,355.72,18.43,64.79
9/27/2023,214.05,4274.51,2342.606,1778.903,2095.716,1961.026,2019.73,73.48,139.21,91.985152,1875.12,22.83,2019.39,948.25,106.666,1113.75,107.817828,1245.242,727.42,708.08,553.24,1505.61,859,2874.46,490.52,211.27,221.27,305.25,55.82,136.61,1211.89,982.63,1162.41,965.07,934.39,3563,3170.51,2648.85,8780.81,56.87,60.78,159.69,125.98,329.92,100.29,194.65,181.22,70.96,17.5881,44.6,200.36,106.19,180.72,131.46,116.11,73.69,248.07,34.61,90.72,15.1,379.14,395.48,297.74,66.17,355.04,65.92,35.64,12.41,19.82,127.68,91.17,44.33,197.52,12.56,272.34,377.74,18.14,64.11
9/28/2023,214.08,4299.7,2357.208,1794.312,2111.598,1970.866,2025.17,73.83,140.34,90.050793,1864.87,22.74,2024.37,944.08,106.224,1115.42,108.099755,1257.299,729.21,708.16,557.08,1512.8,862.66,2894.2,495.65,213.07,223.84,298.58,56.64,138.86,1220.39,982.74,1164.12,966.85,933.74,3571.02,3184.62,2693.63,8780.81,57.5,60.88,162.32,125.98,329.38,102.49,196.08,181,70.87,17.085,44.86,201.66,106.59,183,133.13,116.34,74.4,247.08,35.18,91.59,15.06,379,399.44,303.96,66.68,358.01,66.73,36.65,12.3,20.03,127.95,91.08,45.51,196.94,12.8055,275.35,380.37,18.54,64.19
9/29/2023,214.14,4288.05,2351.354,1785.102,2110.242,1961.367,2024.02,73.72,139.7,89.147437,1848.63,22.51,2031.26,952.78,106.174,1116.91,108.303308,1263.996,727.36,694.19,552.16,1501.22,857.57,2905.56,494.54,213.82,222.21,299.2,56.52,139.05,1229.13,982.44,1161.65,965.88,935.03,3587.61,3191.12,2707.27,8780.81,56.87,61.14,164.45,127.12,324.22,101.65,198.99,179.05,69.84,17.37,44.34,200.22,108.58,183.18,131.85,116.56,74.13,246.25,35.55,91.35,15.21,385.61,395.91,300.21,65.4,358.27,66.62,37.05,12.56,19.73,129.32,91.27,45.02,201.51,13.01,274.21,377.72,19.04,63.69
10/2/2023,214.21,4288.39,2349.285,1756.817,2126.084,1938.047,2010.12,72.89,139.76,87.213078,1828.03,22.25,2001,951.49,106.904,1114.23,107.567271,1267.5988,722.67,680.95,547.53,1499.6,849.73,2944.16,488.08,210.08,225.47,285.09,55.66,134.2,1245.05,980.4,1163.67,964.97,934.62,3637.52,3230.9,2743.24,8780.81,57.03,59.95,161.71,129.46,321.36,99.44,196.15,176.99,69.52,16.77,44.49,200.15,106.3,178.93,135.17,117.45,71.91,243.14,35.46,90.86,15.33,382.86,395.85,306.82,66.21,361.26,65.02,35.96,11.24,19.5,128.56,91.13,45.24,197.46,12.86,270.52,375.55,17.89,63.06
10/3/2023,214.24,4229.45,2315.301,1727.153,2087.979,1917.087,1994.1,72.15,137.55,87.615661,1823.02,22.23,1975.1,939.16,107,1109.52,106.878239,1234.724,717.62,680.8,538.38,1485.96,843.45,2890.63,486.63,206.09,222.32,288.42,54.7,129.66,1230.31,977.69,1167.16,963.93,935.58,3553.56,3204.25,2681.76,8780.81,55.45,59.46,158.1,124.72,319.01,98.26,192.06,175.73,69.28,15.79,43.45,201.66,104.22,178.63,133.3,113.64,70.44,240.42,35.69,89.23,14.9,368.34,391.06,300.94,65.8,354.92,63.67,35.66,10.66,18.82,127.94,89.48,43.99,190.62,12.92,265.01,370.14,17.35,61.04
10/4/2023,214.27,4263.75,2334.149,1729.013,2115.169,1920.651,2007.22,72.52,138.67,82.696301,1821.36,21.49,1962.93,927.86,106.799,1109.62,107.348084,1259.1003,722.87,657.91,542.83,1492.7,846.68,2926.8,492.44,208.42,225.17,288.17,54.66,129.66,1247.63,975.86,1169.37,963.89,935.1,3614.12,3224.71,2716.43,8780.81,56.24,60.23,157.68,127,324.96,98.91,194.61,179.45,70.38,15.4,43.47,203.24,104.59,180.01,136.27,105.28,70.53,240.32,35.93,90.06,14.66,370.1,393.76,305.58,66.01,359.75,64.07,36.36,10.54,19.46,128.93,91.15,44.88,189.84,13.065,267.76,383.52,17.61,61.05
10/5/2023,214.3,4258.19,2330.895,1731.51,2114.763,1915.948,2008.02,72.59,138.45,80.820857,1820.3,21.23,1983.21,930.23,106.332,1108.63,107.551636,1251.9535,707.91,654.09,544.91,1500.08,841.3,2934.14,486.23,209.82,224.89,286.59,55.44,129.65,1251.53,974,1170.14,964.98,934.65,3616.99,3239.38,2723.8,8780.81,56.01,59.79,158.71,125.96,325.85,97.68,196.11,179.32,70.76,15.55,43.02,207.4,102.22,180.77,135.99,107.2,69.69,239.68,35.89,89.91,14.09,360.36,394.2,304.79,65.98,358.69,64.34,36.33,10.01,18.74,129.56,92.37,45.1,187.85,13.0255,265.99,384.86,17.17,61.17
10/6/2023,214.33,4308.5,2359.191,1745.558,2149.359,1929.13,2000.31,72.69,140.51,81.292172,1833.01,21.34,1993.63,937.34,106.044,1110.69,107.081892,1260.715,704.51,656.79,549.36,1515.28,852.5,2991.1,490.89,210.54,228.99,290.51,55.35,130.77,1262.56,973.46,1170.11,963.8,934.2,3699.61,3283.54,2781.14,8780.81,57.28,60.07,159.57,127.96,327.04,98.75,199.7,179.69,71.02,15.64,43.47,211.93,103.49,182.22,138.73,108.48,68.67,239.78,36.19,91.28,14.23,367.22,397.97,315.43,66.8,364.7,62.98,36.06,10.45,18.93,130.92,92.85,46.21,199.21,13.1392,267.4,387.93,16.97,61.83
10/9/2023,214.33,4335.66,2374.234,1755.994,2159.884,1944.631,2000.31,73.23,141.34,84.817223,1861.41,21.86,1993.7,935.42,106.083,1109.6,108.08412,1262.976,704.98,680.01,549.55,1520.7,866.19,3003.98,491.61,213.27,231.17,293.44,55.73,130.88,1258.61,973.3,1171.57,963.51,936.03,3723.78,3310.58,2770.73,8780.81,57.72,60.36,162.02,128.26,327.54,100.99,208.81,181.9,71.64,15.67,44.09,215.76,103.89,185.5,139.5,108.03,69.04,238.55,36.06,91.92,14.42,372.64,394.74,318.36,68.06,366.56,62.8,36.36,10.5,19.41,129.91,92.68,45.74,202.58,13.22,266.99,396.2,17.3,62.89
10/10/2023,214.46,4358.24,2387.764,1775.946,2170.423,1958.766,2018.07,73.21,142.22,84.41464,1860.4,21.78,2037.68,944.55,105.825,1113.45,107.958842,1276.751,712.57,679.89,553.79,1528.21,871.17,3008.59,496.92,213.92,231.67,297.42,55.95,134.32,1257.39,975.72,1169.3,964,935.89,3718.87,3302.26,2800.6,8780.81,58.51,60.09,158.56,129.48,325.49,102.83,215.29,181.47,70.94,16.28,44.47,216.09,106.91,187.26,139.2,111.66,69.79,242.81,36.43,92.81,15.15,373.03,400.37,321.84,67.64,368.59,63.85,36.79,11.93,19.72,131.2,93.18,46.05,206,13.345,268.8,399.23,17.68,63.47
10/11/2023,214.49,4376.95,2397.705,1773.295,2186.694,1958.209,2027.31,73.2,142.7,81.979508,1874.36,21.58,2043.26,956.84,105.82,1112.89,108.178029,1282.902,708.01,670.72,554.41,1521.7,876.6,3038.92,498.08,218.23,234.15,302.27,55.89,133.03,1271.97,976.4,1171.24,960.79,936.07,3757.52,3325.3,2837.77,8780.81,59.06,59.91,165.62,131.83,327.32,101.85,220,182.39,71.46,15.98,44.24,217.1,108.71,186.6,141.7,110.68,69.85,249.25,36.88,92.95,15.48,373.36,399.81,327.82,59.33,371.22,64.51,37.06,12.3,19.13,132.39,91.95,46.11,199.45,13.4295,266.2,402.72,17.49,63.27
10/12/2023,214.52,4349.61,2380.166,1734.254,2174.677,1936.562,2009.85,72.81,141.75,81.410001,1868.9,21.62,2040.99,962.69,106.599,1110.62,107.473362,1270.663,699.88,671.31,550.92,1507.53,868.42,3042.1,490.53,215.38,231.56,297.75,54.95,127.51,1274.9,974.68,1176.01,959.15,937.13,3742.76,3335.59,2855.44,8780.81,57.42,59.21,164.24,132.33,324.46,99.05,215.41,181.22,70.2,15.7,43.9,220.06,105.55,181.08,140.29,110.84,68.47,243.9,36.84,91.46,14.77,373.94,399.9,324.16,55.04,369.93,62.89,36.78,11.8,19.08,131.66,91.42,44.56,186.4,13.442,251,397.01,17.25,61.52
10/13/2023,214.62,4327.78,2367.472,1719.711,2152.815,1936.182,2019.41,72.75,140.81,86.103522,1932.82,22.26,2012.68,951.31,106.648,1108.45,107.958842,1252.156,705.78,686.44,552,1516.76,860.99,2995.79,488.74,215.3,228.5,301,54.92,125.75,1248.88,974.66,1176.19,959.15,937.75,3701.34,3301.45,2777.43,8780.81,56.16,57.74,166.96,129.79,326.1,95.9,215.43,177.68,69.71,15.4799,43.81,219.38,107.32,178.42,138.58,112.06,67.85,247.24,35.97,90.84,14.5,377.69,398.03,314.69,55.22,365.28,62.67,36.89,11.52,18.52,128.79,91.48,44.17,188.31,13.08,252.61,382.67,16.69,61.8
10/16/2023,214.65,4373.63,2393.814,1747.061,2178.254,1957.201,2009.65,72.73,142.47,85.092157,1920.2,22.12,2013.79,946.21,106.243,1110.55,107.441993,1272.815,712.68,690.94,557.61,1528.16,870.04,3025.04,493.24,217.5,231.86,304.15,55.46,127.41,1253.63,975.6,1172.94,957.26,938.14,3747.76,3309.36,2817.02,8780.81,57.63,57.5,169.18,132.55,327.74,99.1,220.05,179.6,69.81,15.7,44.25,218.82,110.42,180.02,140.49,108.9,69.21,245.13,36.56,92.03,14.94,416.64,401.16,321.15,57.9,369.41,63.38,36.96,11.93,19.31,130.7,93.65,45.08,196.27,13.1025,255.17,382.34,17.33,62.82
10/17/2023,214.68,4373.2,2395.343,1766.046,2173.939,1966.576,1995.72,72.39,142.32,85.092157,1923.18,22.14,2021.6,951.21,106.25,1112.73,106.455499,1273.586,716.29,697.7,560.69,1526.17,872.77,3001.63,498.22,216.33,232.85,303.42,56.03,128.96,1250.16,975.65,1171.24,955.95,940.1,3755.32,3283.24,2753.68,8780.81,57.32,57.49,166.91,131.47,327.54,102.13,222.54,181.11,69.01,15.55,44.36,216.5,111.37,180.86,140.99,108.81,69.96,237.48,36.06,92.64,15.25,412.94,401.77,324,57.57,368.2,64.24,36.52,12.18,19.39,130.49,94.18,45.04,197.79,13.11,256.62,385.87,18.26,64.76
10/18/2023,214.72,4314.6,2361.1,1728.809,2140.68,1939.242,1986.46,72.04,140.52,86.722124,1947.55,22.33,2002.58,943.12,106.565,1109.39,106.110933,1243.933,719.09,704.21,551.15,1512.5,851.56,2964.73,485.38,211.61,229.16,300.57,55.54,124.47,1231.64,975.38,1173.34,954.41,941.21,3721.25,3257.41,2691.35,8780.81,53.72,56.3,162.78,128.13,325,96.87,219.53,177.64,68.85,15.01,44.02,215.99,110.07,175.16,139.28,104.59,66.45,226.64,35.64,90.85,14.97,405.61,393.21,316.97,56.8,363.37,64.31,35.71,11.56,18.69,127.61,93.75,44.66,194.01,12.87,248.51,368.17,17.86,63.02
10/19/2023,214.75,4278,2340.054,1702.702,2122.037,1920.18,1978.32,71.78,139.59,87.753128,1974.46,22.61,1978.98,930.8,106.253,1108.56,105.656823,1216.55,713.52,703.32,544.27,1497.94,843.88,2951.79,480.13,206.44,229.91,297.76,54.73,121.23,1229.32,974.96,1172.39,953.09,941.1,3724.26,3242.76,2657.89,8780.81,52.85,56,159.43,128.4,319.08,93.41,212.31,175.9,68.27,14.4,43.07,214.12,108.81,178.98,138.98,104.05,66.64,225.55,35.67,89.84,14.71,396.19,387.87,312.81,56,359.97,65.98,30.42,10.58,18.86,133.38,94.42,44.05,192.4,12.98,252.33,353.97,17.58,63.01
10/20/2023,214.84,4224.16,2310.615,1680.792,2091.615,1899.823,1984.56,71.93,138.08,87.144345,1981.4,22.41,1960.4,925.58,106.163,1105.4,106.236212,1196.393,710.82,691.1,535.85,1492.01,835.2,2901.99,473.96,205.32,227.26,294.62,54.26,119.69,1219.57,976.46,1172.66,953.48,941.8,3653.15,3196.72,2613.9,8780.81,53.17,55.31,160.09,125.17,314.12,94.52,210.86,173.19,67.17,14.36,42.86,212.81,109.31,176.37,136.74,103.42,66.79,226.72,34.92,88.61,14.45,395.82,384.41,308.65,55.19,354.6,65.48,27.88,9.85,18.83,130.7,94.19,43.48,187.07,12.88,253.64,347.61,16.81,62.34
10/23/2023,214.88,4217.04,2305.591,1665.885,2096.448,1884.578,1992.61,72.22,138.5,84.581858,1972.85,22.12,1958.93,917.69,105.536,1105.36,106.721691,1198.953,708.88,679.91,532.04,1482.61,831.32,2914.17,468.88,203.59,228.9,292.2,53.61,119.1,1228.84,975.06,1174.96,952.3,941.96,3667.41,3192.46,2643.8,8780.81,53.54,54.76,159.29,126.56,313.48,94.14,210.08,172.66,66.78,14,42.94,213.61,105.94,179.04,137.9,102.5,66.83,222.83,33.85,88.26,14.28,402.46,383.67,314.01,57.45,355.67,65.66,28.33,9.88,18.98,132.2,94.2,43.52,185.96,12.87,255.66,343.49,17.3,61.25
10/24/2023,214.91,4247.68,2322.85,1679.502,2114.587,1896.292,1999.4,72.59,139.86,82.850448,1970.97,21.78,1962.41,920.57,106.27,1108.29,106.596413,1211.393,715.66,670.27,535.62,1486.89,837.28,2934.84,474.16,206.01,232.07,299.72,53.82,122.68,1235.51,974.15,1172.64,953.42,943.92,3683.43,3206.17,2682.97,8780.81,53.21,55.5,163.23,128.56,319.77,92.48,213.33,172.85,69.7,14.29,43.46,214.25,106.83,169.7,140.12,101.18,67.31,236.49,34.59,88.95,14.3,403.37,386.91,312.55,58.39,359.13,67.01,28.32,9.67,18.23,133.67,94.62,43.9,190.6,13.21,249.18,347.14,17.72,60.6
10/25/2023,214.94,4186.77,2287.637,1651.428,2071.073,1879.099,1984.88,72.2,137.74,84.48292,1979.72,21.98,1964.07,920.78,106.528,1103.37,105.907381,1182.293,717.99,669.21,534.02,1473.55,826.65,2900.01,468.75,201.75,218.4,301.18,53.82,118.32,1216.19,974.01,1175.89,954.43,944.06,3710.68,3164.44,2573.16,8780.81,53.34,54.85,161.93,121.39,319.65,89.7,207.87,169.99,69.02,14.06,42.75,214.08,107.24,164.17,126.67,97.93,67.01,225.28,32.83,86.87,12.12,396.7,386.31,299.53,56.57,350.34,67.28,27.34,8.85,18.05,130.71,94,42.67,178.59,13.37,242.3,340.51,16.52,59.4
10/26/2023,214.97,4137.23,2262.553,1657.003,2032.304,1878.069,1997.76,72.45,135.5,82.326078,1984.71,21.8,1942.89,910.91,106.602,1102.48,106.580778,1163.811,713.48,663.88,532.86,1459.17,822.99,2837.05,472.11,206.09,212.77,303.77,52.73,120.65,1208.17,976.67,1174.33,954.43,942.25,3625.39,3091.34,2527.12,8780.81,53.82,54.44,175.06,119.57,319.71,87.99,204.57,169.33,68.45,13.8,39.15,215.43,104.32,166.18,123.44,98.75,66.82,240.56,32.52,86.25,11.77,388.62,364.59,288.35,55.75,343.66,66.44,23.69,9.71,17.52,131.22,92.67,42.26,176.02,13.08,244.45,342.7,16.64,58.98
10/27/2023,215.07,4117.37,2250.707,1636.938,2036.336,1851.631,1998.02,72.36,135.38,84.631327,2006.37,22.11,1945.35,919.78,106.559,1100.61,106.659052,1183.569,703.8,648.58,522.93,1434.27,815.8,2853.48,471.83,202.79,212.97,298.27,52.12,117.63,1229.1,975.1,1173.21,955.01,942.28,3634.79,3112.58,2551.78,8780.81,53.74,53.39,171.99,127.74,306.88,102.26,200.755,167.38,67.63,13.83,39.64,209.03,101.02,162.68,123.4,96.58,65.63,235.31,35.54,85.66,11.46,386.82,364.08,296.73,57.85,345.31,65.88,25.48,8.84,17.27,131.39,92.02,42.22,176.46,12.24,244.76,342.9,16.52,58.3
10/30/2023,215.1,4166.82,2277.143,1647.29,2063.437,1868.986,1994.02,72.38,136.85,81.435638,1996.1,21.72,1951.96,921.9,106.12,1102.3,106.455499,1198.529,714.73,650.56,531.85,1442.11,825.79,2887.42,476.48,203.41,217.36,300.29,52.83,117.69,1236.35,975.49,1172.13,954.55,942.07,3705.63,3146.03,2553.92,8780.81,54.46,53.12,172.64,132.71,308.79,110.89,201.73,169.47,68.87,14.09,40.45,211.33,105.26,164.02,125.75,96.99,66.25,238.13,35.69,86,11.87,391.75,372.42,302.66,58.34,349.2,66.42,26,8.99,17.95,133.65,93.15,42.23,177.99,12.3689,236.7,346.28,16.51,59.02
10/31/2023,215.13,4193.8,2292.376,1662.282,2072.722,1886.66,1992.08,72.57,137.43,80.159342,1983.88,21.63,1947.91,915.2,106.663,1101.42,106.408495,1207.028,717.39,652.01,537.67,1451.16,832.11,2903.54,478.64,207.55,217.76,302.87,53.68,119.66,1238.4,973.81,1171.07,956.06,941.22,3731.03,3164.57,2561.77,8780.81,54.48,51.13,178.19,133.09,309.4,108.88,204.49,170.64,69.42,14.6,41.29,213.46,106.95,169.57,125.3,98.32,66.33,243.96,36.5,86.69,11.82,393.48,376.35,301.27,60.71,350.87,67.2,25.59,9.65,17.51,134,92.24,42.72,180.64,12.19,238.53,348.89,16.82,60.46
11/1/2023,215.17,4237.86,2315.29,1669.703,2102.4,1895.102,2011.47,72.87,139.56,79.585503,1982.53,21.59,1968.55,915.97,106.884,1098.69,107.097527,1224.347,716.98,649.85,541.07,1453.86,834.83,2963.95,479.1,208.61,221.76,306.19,53.52,120.75,1253.54,973.26,1170.09,959.18,942.75,3800.31,3216.45,2638.65,8780.81,56.52,50.38,178.38,137,311.75,114.39,207.15,170.53,69.3,15,41.82,210.92,107.74,167.7,127.57,96.63,68.04,250,37.29,86.9,11.26,395.29,377.82,311.85,61.41,356.96,67.06,25.6,9.49,17.08,136.08,91.35,42.45,177.85,12.15,240.84,358.16,17,58.72
11/2/2023,215.2,4317.78,2359.772,1714.211,2141.172,1934.721,2023.84,73.69,142.13,81.584045,1985.78,21.87,2006.05,930.62,106.124,1106.89,107.72392,1253.7,725.98,670.03,554.06,1476.63,851.96,3014.77,488.32,215.06,223.78,311.97,54.19,128.15,1255.85,975.12,1168.21,960.73,943.62,3841.78,3278.1,2704.67,8780.81,56.82,51.93,184.15,138.07,321.25,117.41,210.27,178.81,70.91,15.52,42.5,212.57,110.61,177.91,128.58,100.78,70.68,253.5,37.7,88.93,12.4,403.5,382.69,310.87,50.99,363.44,69.09,26.13,10.45,18.28,138.58,100.01,43.11,181.4,12.3045,245.41,361.93,17.57,59.93
11/3/2023,215.3,4358.34,2384.636,1760.705,2163.871,1958.468,2037.88,74.41,143.75,79.654759,1992.65,21.67,2031.06,948.26,105.021,1110.83,108.600869,1268.856,726.66,663.24,561.39,1484.19,858.95,3048.66,495.88,220.12,226.89,313.83,54.19,132.77,1269.88,978.06,1163.08,962.36,941.74,3885.22,3274.17,2775.58,8780.81,57.87,52.33,190.57,138.6,323.28,120,217.25,177.12,70.53,16.22,43.18,208.62,115.27,181.82,130.37,102.65,72.83,258.11,38.14,91.06,12.82,407.93,386.05,314.6,48.3,367.71,67.8,27.34,10.84,18.48,138.98,102.65,44.5,176.9,12.66,260.49,368.07,18.08,62.01
11/6/2023,215.33,4365.98,2386.163,1737.939,2174.094,1947.627,2028.84,74.11,144.5,79.961466,1978.14,21.66,2039.5,968.91,105.215,1106.19,107.833563,1271.197,727.93,655.32,559.22,1494.01,856.73,3072.54,493.33,217.01,227.26,312.95,54.97,127.2,1270.4,976.77,1166.15,960.38,942.37,3911.46,3313.41,2788.56,8780.81,57.69,52.14,186.7,139.74,325.52,118.31,216.86,177.33,70.91,15.89,42.46,213.04,114.52,180.79,131.45,101,71.93,257.87,37.95,90.44,12.59,407.95,386.16,315.8,52.55,369.21,67.01,27.26,10.29,18.29,138.55,104.03,44.96,173.55,12.45,252.15,366.37,17.4,61.34
