Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG0076WG2V1 FIGI,BBG009S3NB30 FIGI,BBG000F1ZSQ2 FIGI,BBG000BSWKH7 FIGI,BBG000BFT2L4 FIGI,BBG000BHJWG1 FIGI,BBG000BHPL78 FIGI,BBG000BL21Z7 FIGI,BBG000BWSGF4 FIGI,BBG000C0G1D1 FIGI,BBG000C1PFY5 FIGI,BBG000C2LZP3 FIGI,BBG000CTQBF3 FIGI,BBG000DJN7L9 FIGI,BBG000F3CWW7 FIGI,BBG000F6ZWH2 FIGI,BBG000FQRVM3 FIGI,BBG000PPFKQ7 FIGI,BBG000R0L5J4 FIGI,BBG000R8ZVD1 FIGI,BBG0025XVR85 FIGI,BBG007GNPYY7 FIGI,BBG000CTSZQ6 FIGI,BBG000B9XYV2 FIGI,BBG000BVPG41 FIGI,BBG000BDSLD7 FIGI,BBG00SSQFPK6 FIGI,BBG009J8K7M0 FIGI,BBG000BW05W9 FIGI,BBG011C0FS40 FIGI,BBG00H2MPBV5 FIGI,BBG012J3H017 FIGI,BBG0136GCJX9 FIGI,BBG01BGWHFR5 FIGI,BBG0160DYCH4 FIGI,BBG01HTMDZ54 FIGI,BBG000BHLYP4 FIGI,BBG000MM2P62 FIGI,BBG000BVPV84 FIGI
7/5/2023,211.46,4446.82,2434.85,1872.91,2185.91,2033.24,2079,74.32,143.37,70.84,1915.3,19.71,2120.88,1001.12,103.37,1126.74,111.64,1345.97,783.46,622.11,562.76,1535.16,903.24,3059.1,510.6,239.79,218.97,338.7,57.78,159.73,1255.86,988.46,1152.55,957.04,939.79,3743.24,3494.28,2754.07,8780.81,77.01,122.63,394.73,370.28,41.48,193.61,231.28,109.29,67.42,32.51,95.42,62.23,98.46,378.02,70.36,131.36,266.56,163.94,52.92,375.99,17.99,51.3,240.85,198.36,38.23,134.4,338.46,55.14,96.09,22.69,20.13,19.32,11.38,172.76,22.19,78.66,183.85,294.37,130.38
7/6/2023,211.48,4411.59,2414.01,1842.23,2170.16,2010.97,2065.08,73.78,141.91,70.85,1910.9,19.69,2076.87,984.69,103.17,1123.51,110.89,1323.82,780.76,606.87,557.65,1521.86,896.56,3054.18,506.98,238.35,216.64,334.61,56.77,156.54,1258.49,988.28,1155.58,954.68,939.58,3747.97,3498.82,2727.06,8780.81,75.58,120.93,393.14,367.46,41.21,188.82,224.97,109.02,67.35,31.97,95.5,61.53,96.2,372.77,69.86,128.93,264.99,163.51,52.61,367.03,16.51,51.45,237.43,196.01,38.17,132.43,337.13,54.2,95.03,22.33,20.06,19.94,11.23,165.84,21.78,77.57,183.25,291.99,128.36
7/7/2023,211.51,4398.95,2409.69,1864.66,2162.47,2014.47,2064.52,73.85,141.36,72.88,1925.05,19.9,2087.72,980.66,102.27,1127.33,110.95,1326.17,770.3,619.4,558.53,1504.14,898.61,3040.87,511.46,237.16,215.39,332.14,57.84,159.41,1265.84,990.91,1152.04,957.1,937.56,3716.88,3481.87,2733.86,8780.81,75.46,120.14,388.68,366.24,41.43,188.1,225.61,112.54,67.8,31.85,98.55,62.96,96.05,370.38,70.55,130.66,264.15,163.3,53.22,363.74,16.8,52.09,236.44,195.55,37.93,133.26,335.41,55.21,95.27,22.37,19.8,20.05,11.36,169.45,21.63,78.98,181.95,290.53,129.78
7/10/2023,211.6,4409.53,2417.79,1895.25,2165.85,2028.27,2071.55,74.22,142.91,72.02,1925.35,19.9,2090.63,981.88,101.97,1129.67,111.42,1327.6,770.56,624.08,561,1516.29,911.11,3040.34,511.42,237.98,213.41,330.75,59.45,167,1261.95,991.66,1152.66,959.27,937.33,3706.71,3458.62,2767.07,8780.81,75.58,116.87,392.16,366.36,41.85,195.36,229.13,133.35,68.67,32.74,98.06,63.45,99.13,374.83,72.71,135.08,264.66,165.17,54.56,369.52,17.8,52.6,244.32,193.55,38.42,134.88,337.52,57.97,96.94,22.91,19.88,21.05,11.39,173.49,21.64,80.32,181.3,294.1,127.13
7/11/2023,211.63,4439.26,2436.51,1913.36,2176.97,2050.23,2074.85,74.62,143.29,73.84,1932.23,20.16,2107.58,994.89,101.73,1129.63,111.55,1338.99,771.61,637.81,567.7,1516.35,922.06,3046.22,516.39,240.76,215.66,334.86,60.39,169.8,1265.72,991.6,1149.7,960.14,939.14,3723.71,3457.71,2768.76,8780.81,75.45,117.71,397.8,368.17,42.01,195.58,231.04,129.55,69.44,33.3,98.32,63.41,100.09,368.78,74.12,137.68,263.53,166.35,54.96,379.48,18.8,53.55,239.37,194.6,38.27,136.32,339.22,56.48,97.96,25.05,19.92,20.96,11.44,174.52,21.96,80.99,182.33,298.29,128.78
7/12/2023,211.66,4472.16,2454.06,1933.38,2198.88,2059.36,2092,75.2,144.91,74.75,1957.35,20.27,2153.52,1005.55,100.52,1131.7,112.55,1351.81,773.42,643.57,571.29,1512.18,920.19,3084.39,523.07,241.82,218.91,339.77,61.04,171.61,1274.5,990.97,1149.76,960.19,938.09,3763.76,3477.97,2834.25,8780.81,75.98,119.62,400.69,372.82,42.34,195.88,231.79,131.18,68.66,33.98,96.55,64.66,101.14,371.71,73.33,139.19,268.94,166.47,55.67,383.32,19.16,54.37,243.14,195.43,39.13,140.58,335.83,56.04,98.53,25.38,20.46,22.12,11.63,175.34,20.89,81.66,181.31,309.34,130.8
7/13/2023,211.69,4510.04,2475.98,1950.89,2227.28,2068.75,2104.4,75.65,145.62,75.87,1960.51,20.53,2185.31,1020.53,99.77,1134.53,113.33,1366.42,776.83,640.65,573.39,1511.97,921.59,3130.5,527.19,243.44,223.99,341.06,60.81,174.58,1288.52,991.21,1147.18,960.15,938.23,3822.19,3495.83,2908.38,8780.81,76.51,124.83,400.56,379.15,42.56,194.03,233.15,130.84,68.53,33.87,96.78,64.93,101.6,368.85,74.47,137.89,269.26,167.94,56.38,379.54,19.89,54.58,248.99,196.84,39.79,143.96,336.85,55.91,99.42,25.52,21,21.8,11.98,177.96,20.84,83.07,183.22,313.41,134.3
7/14/2023,211.72,4505.42,2471.5,1931.09,2232.56,2053.38,2095.69,75.1,145.49,74.42,1955.21,20.38,2188.99,1028.49,99.91,1131.06,112.85,1370.1,779.52,623.02,569.49,1534.69,918.53,3125.78,524.15,243.4,222.63,339.66,59.68,170.76,1280.88,989.22,1151.4,958.46,938.12,3841.91,3485.88,2879.4,8780.81,77.29,125.7,402.51,379.07,42.01,192.24,236.52,128.38,68.72,33.15,95.79,66.3,101.61,364.65,73.15,134.93,270.77,167.99,56.01,380.41,19.48,54.37,246.25,193.97,40.16,144.35,336.51,57.22,98.93,25.01,21.01,21.58,11.86,178.97,20.37,81.97,186.13,308.87,134.68
7/17/2023,211.81,4522.79,2482.23,1951.27,2249.76,2056.02,2098.28,75.24,146.37,73.17,1955.04,20.14,2175.3,1027.76,99.84,1133.66,113,1374.46,777.21,622.26,575.21,1528.05,922.4,3167.43,524.56,241.37,221.18,335.66,58.93,174.62,1295.44,988.67,1152.35,958.21,937.39,3859.49,3540.53,2948.19,8780.81,77.26,125.06,402.2,382.61,42.09,196.16,237.14,128.26,69.89,34.37,95.96,69.21,100.93,371.04,74.08,133.68,269.83,166.73,56.29,383.69,21.83,55.11,245.04,186.26,40.58,144.99,337.49,57.66,99.85,24.53,20.85,21.93,11.88,180.43,20.27,82.49,185.25,310.62,133.56
7/18/2023,211.84,4554.98,2500.31,1976.07,2267.81,2070.59,2100.08,75.45,147.4,74.75,1978.72,20.46,2188.44,1022.12,99.94,1135.78,113.03,1378.25,776.21,628.35,581.68,1538.75,927.62,3207.29,528.63,239.4,222.03,333.06,60.28,175.58,1300.83,989.47,1151.19,956.6,937.76,3962.59,3539.43,2968.43,8780.81,77.78,124.08,398.16,385.74,42.44,192.25,237.81,128.72,69.73,34.5,100.59,69.93,100.76,370.93,74.51,133.7,271.88,167.33,57.01,385.42,22.14,54.35,245.64,185.79,40.1,144.91,334.66,57.92,100.32,23.77,20.66,22.02,12.26,187.45,20.68,83.92,187.05,312.05,132.83
7/19/2023,211.87,4565.72,2506.72,1984.89,2267.93,2082.24,2106.64,75.51,146.97,74.35,1976.64,20.57,2187.35,1019.59,100.28,1137.8,113.28,1385.45,783.42,631.64,584.28,1546.36,927.15,3198.51,525.9,242.07,222.54,336.45,61.99,181.2,1293.94,991.84,1149.4,957.79,938.25,3932.54,3566.75,2945.22,8780.81,77.52,122.78,398.27,385.65,42.71,189.53,237.49,131,69.63,34.46,109.92,69.01,101.83,369.35,74.79,135.47,280.08,169.67,55.9,390.51,22.47,54.16,247.2,189.11,40.82,143,332.59,56.36,100.32,23.54,20.57,21.78,12.15,188.58,21.44,84.57,186.38,316.01,135.36
7/20/2023,211.9,4534.87,2488.39,1967.16,2226.76,2091.95,2094.69,75.18,145.67,74.63,1969.53,20.68,2181.93,1018.06,100.88,1133.36,112.42,1338.34,789.64,639.8,588.34,1571.85,930.92,3133.23,527.18,241.11,217.01,342.67,60.59,177.52,1257.21,993.43,1152.52,955.56,938.4,3848.58,3532.42,2850.72,8780.81,77.45,119.53,398.06,376.76,43.21,184.03,216.37,132.41,71.03,33.37,111.83,68.25,100.88,367.88,73,131.85,279.77,169.19,54.83,381.86,21.65,52.91,247.41,184.65,40.52,133.93,339.61,56.23,98.96,22.57,20.23,21.24,11.97,175.64,20.9,84.17,187.41,302.52,129.96
7/21/2023,211.93,4536.34,2488.86,1960.26,2222.04,2096.74,2095.9,75.37,145.36,76.03,1961.94,20.86,2176.58,1014.58,101.07,1131.77,112.52,1338.83,792.31,645,586.32,1587.77,926.65,3123.42,527.18,242.17,215.92,347.8,60.73,176.43,1243.05,992.91,1154.16,956.74,937.55,3837.94,3515.53,2846.06,8780.81,77.67,120.31,397.49,375.63,42.89,179.96,212.35,134.86,71.2,34.02,109.1,67.36,102.82,366.21,71.01,131.49,288.72,169.83,55.04,382.96,21.34,52.5,245.93,184.89,41.13,134.02,340.9,57.5,99.03,22.6,20.39,21.26,12.23,174.42,21.1,84.25,189.26,294.26,130
7/24/2023,212.02,4554.64,2497.59,1965.68,2227.82,2106.01,2093.34,75.24,145.25,77.68,1954.73,21.3,2177.92,1013.45,101.35,1132.76,112.34,1345.84,795.36,655.7,592.27,1584.08,928.85,3131.47,528.81,244.58,216.92,346.82,60.22,175.38,1246.09,992.57,1154.88,956.94,938.25,3842.42,3529.5,2854.66,8780.81,76.81,121.88,404.79,376.23,43.29,178.3,206.55,136.45,70.63,33.63,109.57,67.93,102.78,366.99,70.95,130.97,286.97,169.86,55.33,380.39,20.71,53.14,242.63,190.83,40.83,132.39,342.57,59.87,98.64,23.08,20.26,21.53,12,173.09,20.93,84.66,191.04,291.61,128.8
7/25/2023,212.05,4567.46,2504.25,1966.11,2240.01,2104.57,2091.26,75.19,146.33,78.55,1964.96,21.37,2183.41,1032.26,101.35,1131.79,111.89,1342.8,794.95,659.42,587.92,1583.09,927.64,3168.67,538.13,242.76,217.84,347.57,59.99,174.55,1249.86,991.86,1156.13,957.66,937.84,3889.96,3548.73,2909.2,8780.81,76.49,122.79,401.28,378.78,43.3,180.03,207.99,136.19,72.47,34.1,111.84,67.45,102.92,367.65,71.23,131.01,286.54,171.07,55.94,382.12,20.3,53.81,249.66,186.79,41.28,132.61,343.21,60.9,99.07,22.74,20.04,18.61,11.98,177.93,21.28,84.51,191.22,294.47,129.13
7/26/2023,212.08,4566.75,2504.88,1980.36,2235.69,2111.85,2096.98,75.49,145.48,77.72,1972.07,21.25,2181.78,1031.88,100.89,1134.87,112.42,1341.96,796.63,658.83,591.76,1581.85,933.79,3127.59,536.6,243.59,223.61,347.41,60.21,176.12,1249.77,991.55,1154.6,957.75,939.02,3791.33,3559.5,2869.89,8780.81,76.9,129.66,402.41,377.52,42.91,180.04,203.5,136.81,71.65,34.36,119.1,67.39,101.73,372.99,72.03,132.15,289.92,171.98,55.07,378.98,20.16,54.52,253.1,189.98,41.14,132.34,341.25,60.9,99.17,22.89,20.28,18.04,12.74,176.65,22,84.92,198.75,298.57,128.15
7/27/2023,212.11,4537.41,2487.01,1954.9,2222.03,2093.01,2080.21,74.89,145.12,79.01,1946,21.35,2192.76,1035.15,101.77,1132.91,111.29,1330.34,790.16,655.25,584.11,1569.73,926.15,3117.01,533.01,238.42,225.52,341.41,58.91,170.83,1252.5,991.39,1155.43,957.42,940.4,3741.26,3537.23,2913.29,8780.81,76.69,129.87,394.5,376.62,45.35,182.09,202.86,137.09,70.56,34.55,118.83,66.68,100.78,369.33,70.81,134.15,285.22,169.81,54.94,370.75,18.34,54.55,241.64,193.23,40.6,134.07,337.06,57.85,97.99,23.5,20,18.06,13.09,170.56,21.48,83.51,198.66,311.71,128.25
7/28/2023,212.14,4582.23,2512.92,1981.54,2257.14,2103.27,2087.52,75.32,146.48,79.49,1959.49,21.45,2196.24,1043.2,101.62,1137.87,111.62,1354.99,797.98,655.86,584.9,1574.35,931.88,3163.09,536.71,237.81,230.71,340.51,60.63,177.41,1263.39,989.75,1151.95,959.63,941.33,3803.18,3567.12,2971.24,8780.81,76.91,133.01,392.96,383.48,45.23,182.64,202.77,141.74,70.59,36.83,119.41,68.68,101.25,376.41,71.74,135.27,285.77,167.82,55.34,377.96,18.33,55.16,252.14,188.97,40.29,136.81,319.82,58.07,99.04,22.86,21.08,18.03,12.7,174.21,21.87,83.87,199.42,325.48,132.21
7/31/2023,212.23,4588.96,2518.42,2003.18,2261.71,2110.39,2090.15,75.5,146.75,80.7,1965.09,21.6,2199.36,1046.91,101.86,1141.55,111.69,1362.52,794.32,668.98,587.5,1561.85,934.02,3167.14,539.48,239.48,230.64,340.62,61.66,183.48,1269.88,989.82,1145.44,961.13,941.3,3801.68,3578.7,2975.35,8780.81,76.56,133.11,394.28,383.68,45.26,185.93,204.08,141.3,70.45,35.77,116.32,70.17,101.57,378.19,72.52,141,276.21,167.92,56.85,378.53,18.98,55.21,251.41,190.31,40.8,136.35,318.5,57.07,99.53,23.71,20.38,18.09,12.87,181.94,22.05,84.43,198.96,318.6,133.68
8/1/2023,212.26,4576.73,2511.27,1994.17,2255.88,2103.37,2078.36,74.77,146.77,80.27,1944.29,21.55,2177.3,1043.09,102.3,1139.7,111.15,1346.88,790.27,665.88,587.32,1553.85,936.97,3169.9,537.08,239.18,229.97,336.34,61.68,181.66,1274.96,989.9,1146.35,961.66,939.98,3808.38,3575.05,2980.84,8780.81,75.33,131.89,397.07,382.79,45.31,183.33,202.21,139.6,70,35.8,117.39,70.99,101.26,376.95,72.04,140.29,274.4,168.22,57.41,381.21,19.15,55.04,249.23,191.24,39.96,136.39,319.49,56.59,99.01,22.73,20.07,17.16,12.81,181.65,21.92,84.87,199.83,322.71,131.69
8/2/2023,212.29,4513.39,2475.3,1966.83,2212.47,2084.84,2072.07,74.45,144.34,78.42,1934.45,21.16,2137.21,1019.99,102.59,1135.58,111.08,1322.05,792.25,656.96,582.12,1554.75,926.84,3087.76,530.46,238.12,225.2,336.32,60.73,175.64,1252.65,988.8,1150,961.16,940.37,3714.06,3525.76,2855.04,8780.81,74.17,128.64,390.02,374.39,45.09,178.02,201.7,138.41,70.72,34.39,115.69,71.03,102.13,359.5,71.99,139.14,291.77,166.69,55.42,376.65,17.84,53.51,251.51,190.62,39.39,133.21,323.39,55.6,97.3,24,19.92,17.52,12.74,169.7,19.65,84.94,199.67,314.31,128.21
8/3/2023,212.32,4501.89,2468.86,1961.4,2206.99,2079.1,2058.15,74.21,144.3,80.45,1934.06,21.4,2124.4,1015.81,102.54,1135.32,110.51,1326.59,790.9,663.21,582.52,1547.02,921.18,3078,527.26,234.9,224.82,328.62,61.78,175.06,1254.28,989.59,1152.19,960.08,939.26,3699.42,3509.06,2854.93,8780.81,72.82,128.77,393.01,373.79,45.17,177.1,197.11,138.52,70.62,34.87,117.77,69.42,102.33,362.22,71.8,145.21,291.41,165.9,55.43,384,19.2,51.98,251.05,185.75,38.92,132.2,317.32,67.63,97.08,24.49,19.67,17.13,12.72,169.65,19.64,82.67,202.84,313.19,128.91
8/4/2023,212.36,4478.03,2456.42,1957.46,2194.58,2070.68,2075.18,74.65,144.19,81.7,1942.91,21.46,2143.22,1018.02,102.02,1136.7,111.42,1351.9,782.82,663.38,580.02,1541.39,915.16,3032.03,525.84,232.57,224.13,324.65,61.34,171.31,1254.1,989.43,1151.43,960.74,937.64,3686.07,3366.2,2854.92,8780.81,73.46,128.54,391.35,372.04,44.84,180.86,197.71,136.98,70,35.14,115.64,65.33,100.68,359.73,68.73,144.95,289.89,165.72,55.7,378.2,17.53,51.03,253.35,184.77,38.37,132.96,315.06,64.38,96.3,23.4,19.78,17.24,12.9,198.84,20.19,83.05,205.07,310.73,139.57
8/7/2023,212.45,4518.44,2477.65,1958.94,2211.02,2089.28,2072.54,74.79,146.13,80.83,1936.56,21.5,2141.31,1016.31,102.05,1133.81,111.4,1366.76,789.49,664.37,587.93,1559.63,926.67,3040.07,529.5,235.39,228.35,324.58,59.54,168.68,1255.21,988.8,1155.25,956.82,936.68,3716.42,3323.85,2890.34,8780.81,74.55,131.94,396.87,375.19,45.45,179.67,198.05,136.38,71.14,35.23,112.69,62.97,101.74,363.79,69.63,145.84,289.72,166.15,55.48,382.5,17.55,51.13,251.57,183.52,38.86,135.8,318.28,65.24,96.93,23.39,19.81,16.81,12.91,193.52,20.11,84.98,208.36,316.56,142.22
8/8/2023,212.48,4499.38,2465.75,1947.42,2199.66,2079.74,2079.54,74.95,145.84,81.8,1925.24,21.5,2127.86,1003.71,102.53,1134.91,111.69,1354.9,784.29,667.6,582.79,1571.85,922.41,3016.48,523.95,234.32,227.82,326.18,58.91,170.04,1241.21,989.47,1156.67,957.21,934.53,3674.18,3337.35,2843.87,8780.81,74.29,131.84,393.19,372,45.4,175.73,199.17,135.43,70.24,35.02,110.05,64.26,100.7,360.59,69.06,145.52,296.73,176.86,46.08,380.7,17.43,49.76,255.24,184.61,38.87,134.63,314.14,61.82,95.7,23.47,19.7,17.08,12.96,196.13,19.85,84.77,205.09,312.64,139.94
8/9/2023,212.51,4467.71,2448.11,1930.77,2176.16,2072.54,2081.73,74.96,144.53,83.26,1914.46,21.8,2135.07,1008.42,102.49,1130.02,111.67,1338.64,785.3,675.77,578.26,1571,921.61,2970.92,521.5,234.78,224.99,326.74,59.23,166.38,1225.05,988.54,1161.17,955.77,934.18,3632.57,3310.59,2761.19,8780.81,73.29,130.15,393.67,367.91,45.28,200.44,198.29,134.6,70.64,34.28,111.49,63.22,99.92,357.53,67.16,145.31,292.02,178.58,45.91,382.33,17.99,49.21,253.62,187.1,39.1,135.52,316.85,62.98,95.34,22.8,19.77,16.89,12.97,192.34,19.87,78.49,206.52,305.21,137.85
8/10/2023,212.54,4468.83,2448.67,1922.62,2178.79,2069.75,2069.47,74.94,144.61,81.7,1912.48,21.59,2153.95,1008.34,102.52,1130.93,111.14,1342.32,783.7,676.29,578.7,1570.32,919.02,2971.24,521.97,234.05,225.95,325.71,59.13,163.73,1227.27,989.07,1160.72,956.71,933.04,3644.7,3308.56,2750.4,8780.81,73.31,130.21,397.14,368.59,45.93,204.12,198.31,131.88,70.44,34.68,109.43,62.9,101.66,355.44,66.77,144.75,289.3,179.36,45.18,384.55,16.97,61.05,256.23,186.94,39.05,137.89,317.01,66.71,95.43,22.97,19.94,16.76,12.92,197.47,19.75,78.64,204.8,305.74,138.56
